idx,S_rank,z1,z2,D_pw_mm,alpha,D_we_mm,L_we_mm,slenderness,Z,bore_mm,D_mm,T_mm,B_mm,C_mm,t_i_mm,t_o_mm,c12_margin,L_eff_m,S_index,mass_brg_kg,mass_shaft_kg,mass_total_kg,Myz_max_UW,Myz_max_DW,sigma_max_MPa,governing,feasible,t_s,warn
0.30_3.00_4200_19_140_250,4358,0.3,3.0,4200.0,19.0,140.0,250.0,1.786,86,3888.0,4505.0,325.565,315.0625,265.7025,49.31,45.74,1.634,4.11675,89.143,8219.6,70014.2,86453.5,2754.2,2472.9,2754.2,Myz_max/UW,0,0.35,
0.50_3.00_3900_23_170_325,4359,0.5,3.0,3900.0,23.0,170.0,325.0,1.912,66,3488.0,4302.0,423.2345,409.58125000000007,345.41325,64.11,59.46,1.749,4.13065,89.134,13224.5,56349.1,82798.1,2621.2,2327.0,2621.2,Myz_max/UW,0,0.32,
1.00_3.50_3900_23_170_325,4360,1.0,3.5,3900.0,23.0,170.0,325.0,1.912,66,3488.0,4302.0,423.2345,409.58125000000007,345.41325,64.11,59.46,1.749,4.13065,89.134,13224.5,64398.9,90848.0,2637.4,2339.6,2637.4,Myz_max/UW,0,0.31,
0.70_3.50_3900_23_140_250,4361,0.7,3.5,3900.0,23.0,140.0,250.0,1.786,80,3575.0,4218.0,325.565,315.0625,265.7025,49.31,45.74,1.634,4.42654,89.109,7986.2,67651.6,83623.9,2834.2,2504.1,2834.2,Myz_max/UW,0,0.39,
0.50_3.00_4200_23_230_400,4362,0.5,3.0,4200.0,23.0,230.0,400.0,1.739,52,3674.0,4714.0,520.904,504.1000000000001,425.1240000000001,78.9,73.19,1.591,4.2632,89.082,22065.7,62519.0,106650.4,2313.6,2062.4,2313.6,Myz_max/UW,0,0.25,
1.00_3.50_4200_23_230_400,4363,1.0,3.5,4200.0,23.0,230.0,400.0,1.739,52,3674.0,4714.0,520.904,504.1000000000001,425.1240000000001,78.9,73.19,1.591,4.2632,89.082,22065.7,71450.3,115581.7,2327.1,2073.2,2327.1,Myz_max/UW,0,0.25,
0.50_4.00_3900_15_230_400,4364,0.5,4.0,3900.0,15.0,230.0,400.0,1.739,49,3417.0,4372.0,520.904,504.1000000000001,425.1240000000001,78.9,73.19,1.591,4.52376,89.082,18693.9,69529.4,106917.2,2321.3,2033.1,2321.3,Myz_max/UW,0,0.26,
1.00_4.50_3900_15_230_400,4365,1.0,4.5,3900.0,15.0,230.0,400.0,1.739,49,3417.0,4372.0,520.904,504.1000000000001,425.1240000000001,78.9,73.19,1.591,4.52376,89.082,18693.9,77254.9,114642.6,2335.4,2043.8,2335.4,Myz_max/UW,0,0.24,
1.00_3.00_4200_15_200_475,4366,1.0,3.0,4200.0,15.0,200.0,475.0,2.375,60,3696.0,4690.0,618.5735,598.61875,504.83475,93.7,86.91,2.173,3.1063,89.074,25575.6,63270.0,114421.2,2428.9,2220.9,2428.9,Myz_max/UW,0,0.32,
0.30_3.50_3900_19_230_400,4367,0.3,3.5,3900.0,19.0,230.0,400.0,1.739,49,3395.0,4394.0,520.904,504.1000000000001,425.1240000000001,78.9,73.19,1.591,4.52262,89.04,19675.0,61010.6,100360.6,2330.3,2040.9,2330.3,Myz_max/UW,0,0.28,
0.50_4.00_4200_15_110_175,4368,0.5,4.0,4200.0,15.0,110.0,175.0,1.591,110,3979.0,4416.0,227.89549999999997,220.54375000000002,185.99175,34.52,32.02,1.455,4.59201,89.039,4027.0,94281.4,102335.5,3026.4,2694.0,3026.4,Myz_max/UW,0,0.35,
1.00_4.50_4200_15_110_175,4369,1.0,4.5,4200.0,15.0,110.0,175.0,1.591,110,3979.0,4416.0,227.89549999999997,220.54375000000002,185.99175,34.52,32.02,1.455,4.59201,89.039,4027.0,104757.2,112811.2,3045.4,2708.5,3045.4,Myz_max/UW,0,0.33,
0.50_3.50_3900_27_110_175,4370,0.5,3.5,3900.0,27.0,110.0,175.0,1.591,102,3654.0,4141.0,227.89549999999997,220.54375000000002,185.99175,34.52,32.02,1.455,4.95456,89.021,4204.8,70674.5,79084.0,3166.2,2767.5,3166.2,Myz_max/UW,0,0.32,
1.00_4.00_3900_27_110_175,4371,1.0,4.0,3900.0,27.0,110.0,175.0,1.591,102,3654.0,4141.0,227.89549999999997,220.54375000000002,185.99175,34.52,32.02,1.455,4.95456,89.021,4204.8,79508.8,87918.4,3185.7,2782.7,3185.7,Myz_max/UW,0,0.34,
1.00_3.00_4200_27_140_250,4372,1.0,3.0,4200.0,27.0,140.0,250.0,1.786,86,3863.0,4530.0,325.565,315.0625,265.7025,49.31,45.74,1.634,4.11133,89.01,8938.4,69116.7,86993.6,2833.0,2543.2,2833.0,Myz_max/UW,0,0.35,
1.00_3.00_3600_31_230_475,4373,1.0,3.0,3600.0,31.0,230.0,475.0,2.065,45,2971.0,4216.0,618.5735,598.61875,504.83475,93.7,86.91,1.889,4.14993,88.986,27574.1,40882.7,96030.8,2468.3,2148.9,2468.3,Myz_max/UW,0,0.26,
0.70_3.00_3900_15_200_475,4374,0.7,3.0,3900.0,15.0,200.0,475.0,2.375,56,3396.0,4390.0,618.5735,598.61875,504.83475,93.7,86.91,2.173,3.32609,88.977,23768.1,53415.7,100951.9,2469.2,2215.3,2469.2,Myz_max/UW,0,0.31,
0.70_5.00_3600_15_200_325,4375,0.7,5.0,3600.0,15.0,200.0,325.0,1.625,52,3194.0,3996.0,423.2345,409.58125000000007,345.41325,64.11,59.46,1.487,5.23961,88.972,11707.8,74250.3,97665.8,2511.5,2132.4,2511.5,Myz_max/UW,0,0.25,
0.70_3.00_4500_23_200_325,4376,0.7,3.0,4500.0,23.0,200.0,325.0,1.625,65,4061.0,4930.0,423.2345,409.58125000000007,345.41325,64.11,59.46,1.487,4.18593,88.939,16004.0,76383.5,108391.6,2415.6,2171.7,2415.6,Myz_max/UW,0,0.28,
0.50_3.50_3300_19_110_250,4377,0.5,3.5,3300.0,19.0,110.0,250.0,2.273,86,3016.0,3577.0,325.565,315.0625,265.7025,49.31,45.74,2.079,4.10652,88.93,6018.7,48149.1,60186.5,3250.4,2768.2,3250.4,Myz_max/UW,0,0.37,
1.00_4.00_3300_19_110_250,4378,1.0,4.0,3300.0,19.0,110.0,250.0,2.273,86,3016.0,3577.0,325.565,315.0625,265.7025,49.31,45.74,2.079,4.10652,88.93,6018.7,54167.8,66205.1,3272.3,2784.2,3272.3,Myz_max/UW,0,0.31,
1.00_3.00_3900_19_200_475,4379,1.0,3.0,3900.0,19.0,200.0,475.0,2.375,56,3369.0,4418.0,618.5735,598.61875,504.83475,93.7,86.91,2.173,3.32472,88.921,25286.6,52569.7,103142.9,2480.6,2231.6,2480.6,Myz_max/UW,0,0.28,
1.00_3.00_3300_31_200_475,4380,1.0,3.0,3300.0,31.0,200.0,475.0,2.375,47,2697.0,3890.0,618.5735,598.61875,504.83475,93.7,86.91,2.173,3.96823,88.917,24571.6,33689.6,82832.7,2701.9,2283.3,2701.9,Myz_max/UW,0,0.26,
0.30_4.00_3600_19_230_400,4381,0.3,4.0,3600.0,19.0,230.0,400.0,1.739,45,3095.0,4094.0000000000005,520.904,504.1000000000001,425.1240000000001,78.9,73.19,1.591,4.91967,88.912,18131.7,57042.6,93306.0,2403.0,2035.3,2403.0,Myz_max/UW,0,0.25,
0.50_4.50_3300_15_170_325,4382,0.5,4.5,3300.0,15.0,170.0,325.0,1.912,56,2923.0,3667.0,423.2345,409.58125000000007,345.41325,64.11,59.46,1.749,4.85864,88.893,10116.1,56531.9,76764.1,2760.8,2277.7,2760.8,Myz_max/UW,0,0.26,
1.00_5.00_3300_15_170_325,4383,1.0,5.0,3300.0,15.0,170.0,325.0,1.912,56,2923.0,3667.0,423.2345,409.58125000000007,345.41325,64.11,59.46,1.749,4.85864,88.893,10116.1,62185.1,82417.3,2778.6,2290.0,2778.6,Myz_max/UW,0,0.25,
0.70_3.00_3300_27_200_475,4384,0.7,3.0,3300.0,27.0,200.0,475.0,2.375,47,2719.0,3868.0,618.5735,598.61875,504.83475,93.7,86.91,2.173,3.96576,88.886,23611.7,34241.5,81464.9,2683.6,2242.9,2683.6,Myz_max/UW,0,0.27,
0.70_3.50_3900_19_170_325,4385,0.7,3.5,3900.0,19.0,170.0,325.0,1.912,66,3505.0,4285.0,423.2345,409.58125000000007,345.41325,64.11,59.46,1.749,4.1175,88.865,12616.6,65028.2,90261.4,2610.5,2315.3,2610.5,Myz_max/UW,0,0.29,
0.50_3.50_4500_15_200_325,4386,0.5,3.5,4500.0,15.0,200.0,325.0,1.625,65,4094.0000000000005,4896.0,423.2345,409.58125000000007,345.41325,64.11,59.46,1.487,4.18022,88.847,14645.2,88720.0,118010.3,2373.9,2138.4,2373.9,Myz_max/UW,0,0.28,
1.00_4.00_4500_15_200_325,4387,1.0,4.0,4500.0,15.0,200.0,325.0,1.625,65,4094.0000000000005,4896.0,423.2345,409.58125000000007,345.41325,64.11,59.46,1.487,4.18022,88.847,14645.2,99810.0,129100.3,2388.3,2149.4,2388.3,Myz_max/UW,0,0.27,
0.30_3.50_3300_27_170_325,4388,0.3,3.5,3300.0,27.0,170.0,325.0,1.912,56,2873.0,3718.0,423.2345,409.58125000000007,345.41325,64.11,59.46,1.749,4.85787,88.842,11642.0,43691.5,66975.5,2813.9,2338.3,2813.9,Myz_max/UW,0,0.27,
0.50_5.00_3300_23_110_175,4389,0.5,5.0,3300.0,23.0,110.0,175.0,1.591,86,3061.0,3534.0,227.89549999999997,220.54375000000002,185.99175,34.52,32.02,1.455,5.86815,88.807,3443.7,68195.4,75082.8,3288.5,2724.5,3288.5,Myz_max/UW,0,0.35,
0.70_3.50_3300_19_230_550,4390,0.7,3.5,3300.0,19.0,230.0,550.0,2.391,41,2686.0,3898.0,716.243,693.1375,584.5455000000001,108.49,100.63,2.188,3.92308,88.763,28559.3,38189.0,95307.5,2569.7,2087.0,2569.7,Myz_max/UW,0,0.24,
1.00_3.00_4200_15_170_400,4391,1.0,3.0,4200.0,15.0,170.0,400.0,2.353,71,3774.0,4614.0,520.904,504.1000000000001,425.1240000000001,78.9,73.19,2.153,3.10248,88.761,18230.1,65968.7,102428.9,2579.3,2363.3,2579.3,Myz_max/UW,0,0.33,
0.70_4.00_3600_15_200_400,4392,0.7,4.0,3600.0,15.0,200.0,400.0,2.0,52,3145.0,4043.0,520.904,504.1000000000001,425.1240000000001,78.9,73.19,1.83,4.24276,88.704,16452.2,58900.6,91804.9,2522.7,2168.6,2522.7,Myz_max/UW,0,0.27,
0.50_3.50_4200_15_140_250,4393,0.5,3.5,4200.0,15.0,140.0,250.0,1.786,86,3901.0,4491.0,325.565,315.0625,265.7025,49.31,45.74,1.634,4.09562,88.696,7812.9,80552.3,96178.0,2746.6,2469.8,2746.6,Myz_max/UW,0,0.31,
1.00_4.00_4200_15_140_250,4394,1.0,4.0,4200.0,15.0,140.0,250.0,1.786,86,3901.0,4491.0,325.565,315.0625,265.7025,49.31,45.74,1.634,4.09562,88.696,7812.9,90621.3,106247.1,2763.6,2483.0,2763.6,Myz_max/UW,0,0.27,
1.00_3.00_4500_27_110_175,4395,1.0,3.0,4500.0,27.0,110.0,175.0,1.591,118,4254.0,4741.0,227.89549999999997,220.54375000000002,185.99175,34.52,32.02,1.455,4.26007,88.648,4857.4,83816.4,93531.2,3111.9,2790.4,3111.9,Myz_max/UW,0,0.36,
0.70_3.00_3900_23_200_400,4396,0.7,3.0,3900.0,23.0,200.0,400.0,2.0,56,3402.0,4387.0,520.904,504.1000000000001,425.1240000000001,78.9,73.19,1.83,3.93493,88.602,19761.5,53604.7,93127.7,2481.1,2205.6,2481.1,Myz_max/UW,0,0.27,
0.50_4.50_3300_23_230_400,4397,0.5,4.5,3300.0,23.0,230.0,400.0,1.739,41,2774.0,3814.0,520.904,504.1000000000001,425.1240000000001,78.9,73.19,1.591,5.38248,88.573,17335.5,50915.3,85586.4,2553.6,2049.6,2553.6,Myz_max/UW,0,0.23,
1.00_5.00_3300_23_230_400,4398,1.0,5.0,3300.0,23.0,230.0,400.0,1.739,41,2774.0,3814.0,520.904,504.1000000000001,425.1240000000001,78.9,73.19,1.591,5.38248,88.573,17335.5,56006.9,90677.9,2569.9,2060.4,2569.9,Myz_max/UW,0,0.22,
0.50_4.50_3600_19_200_325,4399,0.5,4.5,3600.0,19.0,200.0,325.0,1.625,52,3177.0,4014.0000000000005,423.2345,409.58125000000007,345.41325,64.11,59.46,1.487,5.21538,88.549,12285.5,66783.7,91354.6,2526.8,2145.9,2526.8,Myz_max/UW,0,0.28,
1.00_5.00_3600_19_200_325,4400,1.0,5.0,3600.0,19.0,200.0,325.0,1.625,52,3177.0,4014.0000000000005,423.2345,409.58125000000007,345.41325,64.11,59.46,1.487,5.21538,88.549,12285.5,73462.0,98032.9,2542.2,2157.2,2542.2,Myz_max/UW,0,0.25,
0.70_3.00_4500_19_140_250,4401,0.7,3.0,4500.0,19.0,140.0,250.0,1.786,92,4188.0,4805.0,325.565,315.0625,265.7025,49.31,45.74,1.634,3.81995,88.538,8805.1,81235.8,98846.0,2744.9,2492.4,2744.9,Myz_max/UW,0,0.34,
0.30_4.50_3300_27_110_175,4402,0.3,4.5,3300.0,27.0,110.0,175.0,1.591,86,3054.0,3541.0,227.89549999999997,220.54375000000002,185.99175,34.52,32.02,1.455,5.84912,88.516,3552.1,61712.6,68816.8,3327.7,2757.0,3327.7,Myz_max/UW,0,0.35,
0.50_4.00_3600_15_170_325,4403,0.5,4.0,3600.0,15.0,170.0,325.0,1.912,61,3223.0,3967.0,423.2345,409.58125000000007,345.41325,64.11,59.46,1.749,4.43884,88.511,11035.4,61858.4,83929.3,2657.3,2294.7,2657.3,Myz_max/UW,0,0.27,
1.00_4.50_3600_15_170_325,4404,1.0,4.5,3600.0,15.0,170.0,325.0,1.912,61,3223.0,3967.0,423.2345,409.58125000000007,345.41325,64.11,59.46,1.749,4.43884,88.511,11035.4,68731.6,90802.4,2674.1,2307.0,2674.1,Myz_max/UW,0,0.26,
0.70_3.00_3600_31_170_325,4405,0.7,3.0,3600.0,31.0,170.0,325.0,1.912,61,3159.0,4032.0,423.2345,409.58125000000007,345.41325,64.11,59.46,1.749,4.4399,88.481,13139.0,46220.3,72498.3,2754.9,2398.1,2754.9,Myz_max/UW,0,0.27,
0.70_3.50_3600_15_110_250,4406,0.7,3.5,3600.0,15.0,110.0,250.0,2.273,94,3330.0,3862.0,325.565,315.0625,265.7025,49.31,45.74,2.079,3.73451,88.469,6184.8,58696.8,71066.4,3145.5,2779.9,3145.5,Myz_max/UW,0,0.32,
0.70_4.00_3900_23_110_175,4407,0.7,4.0,3900.0,23.0,110.0,175.0,1.591,102,3661.0,4134.0,227.89549999999997,220.54375000000002,185.99175,34.52,32.02,1.455,4.9226,88.455,4076.4,79813.8,87966.6,3141.0,2748.6,3141.0,Myz_max/UW,0,0.31,
0.70_4.50_3300_23_140_250,4408,0.7,4.5,3300.0,23.0,140.0,250.0,1.786,68,2975.0,3618.0,325.565,315.0625,265.7025,49.31,45.74,1.634,5.17221,88.413,6760.6,58561.2,72082.3,3002.9,2499.3,3002.9,Myz_max/UW,0,0.32,
0.70_4.00_3300_23_200_400,4409,0.7,4.0,3300.0,23.0,200.0,400.0,2.0,47,2802.0,3787.0,520.904,504.1000000000001,425.1240000000001,78.9,73.19,1.83,4.68096,88.374,16678.3,46753.5,80110.2,2672.2,2186.2,2672.2,Myz_max/UW,0,0.25,
0.70_3.00_3600_27_230_475,4410,0.7,3.0,3600.0,27.0,230.0,475.0,2.065,45,2992.0,4194.0,618.5735,598.61875,504.83475,93.7,86.91,1.889,4.11984,88.37,26578.7,41462.6,94620.1,2448.4,2120.0,2448.4,Myz_max/UW,0,0.26,
0.30_3.50_3900_23_200_325,4411,0.3,3.5,3900.0,23.0,200.0,325.0,1.625,56,3461.0,4330.0,423.2345,409.58125000000007,345.41325,64.11,59.46,1.487,4.83178,88.369,13842.1,63405.8,91090.0,2482.2,2166.3,2482.2,Myz_max/UW,0,0.29,
0.30_4.00_3600_23_200_325,4412,0.3,4.0,3600.0,23.0,200.0,325.0,1.625,52,3161.0,4030.0000000000005,423.2345,409.58125000000007,345.41325,64.11,59.46,1.487,5.20476,88.355,12793.6,59501.4,85088.6,2545.0,2162.9,2545.0,Myz_max/UW,0,0.28,
0.70_4.50_3300_31_200_325,4413,0.7,4.5,3300.0,31.0,200.0,325.0,1.625,47,2833.0,3758.0,423.2345,409.58125000000007,345.41325,64.11,59.46,1.487,5.76193,88.333,12461.1,53104.2,78026.3,2732.8,2218.9,2732.8,Myz_max/UW,0,0.24,
0.70_3.50_4200_19_230_400,4414,0.7,3.5,4200.0,19.0,230.0,400.0,1.739,52,3695.0,4694.0,520.904,504.1000000000001,425.1240000000001,78.9,73.19,1.591,4.22562,88.32,21112.6,72269.4,114494.6,2308.3,2058.4,2308.3,Myz_max/UW,0,0.28,
0.70_3.00_3900_15_170_400,4415,0.7,3.0,3900.0,15.0,170.0,400.0,2.353,66,3474.0,4314.0,520.904,504.1000000000001,425.1240000000001,78.9,73.19,2.153,3.32223,88.308,16927.0,55897.6,89751.7,2619.6,2361.3,2619.6,Myz_max/UW,0,0.3,
0.50_5.00_3300_15_230_400,4416,0.5,5.0,3300.0,15.0,230.0,400.0,1.739,41,2817.0,3772.0,520.904,504.1000000000001,425.1240000000001,78.9,73.19,1.591,5.36358,88.301,15759.2,57756.7,89275.0,2523.8,2022.2,2523.8,Myz_max/UW,0,0.23,
0.30_3.00_4200_15_170_325,4417,0.3,3.0,4200.0,15.0,170.0,325.0,1.912,71,3823.0,4567.0,423.2345,409.58125000000007,345.41325,64.11,59.46,1.749,3.79933,88.271,12874.0,67692.8,93440.9,2548.4,2302.2,2548.4,Myz_max/UW,0,0.31,
0.30_4.00_3300_27_230_400,4418,0.3,4.0,3300.0,27.0,230.0,400.0,1.739,41,2756.0,3833.0,520.904,504.1000000000001,425.1240000000001,78.9,73.19,1.591,5.36444,88.256,17985.7,45231.1,81202.6,2570.7,2072.7,2570.7,Myz_max/UW,0,0.23,
1.00_3.00_3900_19_170_400,4419,1.0,3.0,3900.0,19.0,170.0,400.0,2.353,66,3451.0,4337.0,520.904,504.1000000000001,425.1240000000001,78.9,73.19,2.153,3.32065,88.252,17994.8,55159.9,91149.6,2635.1,2379.7,2635.1,Myz_max/UW,0,0.3,
0.30_3.50_3600_31_110_175,4420,0.3,3.5,3600.0,31.0,110.0,175.0,1.591,94,3347.0,3848.0,227.89549999999997,220.54375000000002,185.99175,34.52,32.02,1.455,5.33093,88.223,3996.0,59297.6,67289.6,3281.1,2811.2,3281.1,Myz_max/UW,0,0.36,
0.70_3.50_4200_23_110_175,4421,0.7,3.5,4200.0,23.0,110.0,175.0,1.591,110,3961.0,4434.0,227.89549999999997,220.54375000000002,185.99175,34.52,32.02,1.455,4.54986,88.219,4392.8,83049.2,91834.8,3102.0,2754.6,3102.0,Myz_max/UW,0,0.34,
1.00_3.00_4200_31_200_325,4422,1.0,3.0,4200.0,31.0,200.0,325.0,1.625,60,3733.0,4658.0,423.2345,409.58125000000007,345.41325,64.11,59.46,1.487,4.50128,88.21,15884.6,64543.1,96312.3,2518.7,2239.3,2518.7,Myz_max/UW,0,0.31,
0.50_3.50_3600_19_200_400,4423,0.5,3.5,3600.0,19.0,200.0,400.0,2.0,52,3123.0,4066.0,520.904,504.1000000000001,425.1240000000001,78.9,73.19,1.83,4.21853,88.183,17398.5,51626.2,86423.2,2531.6,2182.9,2531.6,Myz_max/UW,0,0.29,
1.00_4.00_3600_19_200_400,4424,1.0,4.0,3600.0,19.0,200.0,400.0,2.0,52,3123.0,4066.0,520.904,504.1000000000001,425.1240000000001,78.9,73.19,1.83,4.21853,88.183,17398.5,58079.4,92876.4,2547.4,2194.8,2547.4,Myz_max/UW,0,0.25,
0.70_4.50_3900_15_200_325,4425,0.7,4.5,3900.0,15.0,200.0,325.0,1.625,56,3494.0,4296.0,423.2345,409.58125000000007,345.41325,64.11,59.46,1.487,4.81979,88.179,12665.3,80775.9,106106.4,2456.0,2145.8,2456.0,Myz_max/UW,0,0.28,
0.70_3.50_3300_19_170_400,4426,0.7,3.5,3300.0,19.0,170.0,400.0,2.353,56,2851.0,3737.0,520.904,504.1000000000001,425.1240000000001,78.9,73.19,2.153,3.91448,88.173,15223.3,43024.9,73471.5,2812.2,2354.6,2812.2,Myz_max/UW,0,0.26,
0.30_3.00_3300_23_110_250,4427,0.3,3.0,3300.0,23.0,110.0,250.0,2.273,86,3002.0,3590.0,325.565,315.0625,265.7025,49.31,45.74,2.079,4.0713,88.166,6341.5,41740.3,54423.2,3272.3,2800.9,3272.3,Myz_max/UW,0,0.4,
0.50_3.00_3900_31_200_325,4428,0.5,3.0,3900.0,31.0,200.0,325.0,1.625,56,3433.0,4358.0,423.2345,409.58125000000007,345.41325,64.11,59.46,1.487,4.82143,88.149,14765.2,54586.0,84116.4,2547.8,2228.9,2547.8,Myz_max/UW,0,0.29,
1.00_3.50_3900_31_200_325,4429,1.0,3.5,3900.0,31.0,200.0,325.0,1.625,56,3433.0,4358.0,423.2345,409.58125000000007,345.41325,64.11,59.46,1.487,4.82143,88.149,14765.2,62384.0,91914.4,2562.9,2240.9,2562.9,Myz_max/UW,0,0.27,
0.70_4.50_3600_15_140_250,4430,0.7,4.5,3600.0,15.0,140.0,250.0,1.786,74,3301.0,3891.0,325.565,315.0625,265.7025,49.31,45.74,1.634,4.73504,88.145,6700.3,72098.6,85499.1,2859.2,2473.7,2859.2,Myz_max/UW,0,0.28,
0.50_4.00_3900_19_200_325,4431,0.5,4.0,3900.0,19.0,200.0,325.0,1.625,56,3477.0,4314.0,423.2345,409.58125000000007,345.41325,64.11,59.46,1.487,4.81842,88.14,13291.3,71992.6,98575.3,2468.3,2154.6,2468.3,Myz_max/UW,0,0.27,
1.00_4.50_3900_19_200_325,4432,1.0,4.5,3900.0,19.0,200.0,325.0,1.625,56,3477.0,4314.0,423.2345,409.58125000000007,345.41325,64.11,59.46,1.487,4.81842,88.14,13291.3,79991.7,106574.4,2483.0,2166.0,2483.0,Myz_max/UW,0,0.27,
0.30_3.00_3600_15_140_325,4433,0.3,3.0,3600.0,15.0,140.0,325.0,2.321,74,3252.0,3938.0,423.2345,409.58125000000007,345.41325,64.11,59.46,2.124,3.63819,88.134,10368.7,48981.8,69719.2,2867.1,2527.4,2867.1,Myz_max/UW,0,0.3,
0.70_5.00_3300_15_140_250,4434,0.7,5.0,3300.0,15.0,140.0,250.0,1.786,68,3001.0,3591.0,325.565,315.0625,265.7025,49.31,45.74,1.634,5.15478,88.132,6144.0,65548.2,77836.1,2957.5,2462.9,2957.5,Myz_max/UW,0,0.3,
0.30_3.50_3300_31_140_250,4435,0.3,3.5,3300.0,31.0,140.0,250.0,1.786,68,2953.0,3640.0,325.565,315.0625,265.7025,49.31,45.74,1.634,5.1553,88.108,7246.4,46158.6,60651.3,3061.5,2561.7,3061.5,Myz_max/UW,0,0.31,
0.50_4.00_3300_27_140_250,4436,0.5,4.0,3300.0,27.0,140.0,250.0,1.786,68,2963.0,3630.0,325.565,315.0625,265.7025,49.31,45.74,1.634,5.15337,88.084,7026.9,52280.7,66334.5,3031.1,2529.2,3031.1,Myz_max/UW,0,0.3,
1.00_4.50_3300_27_140_250,4437,1.0,4.5,3300.0,27.0,140.0,250.0,1.786,68,2963.0,3630.0,325.565,315.0625,265.7025,49.31,45.74,1.634,5.15337,88.084,7026.9,58089.7,72143.5,3050.3,2542.9,3050.3,Myz_max/UW,0,0.3,
0.70_4.50_3300_15_200_400,4438,0.7,4.5,3300.0,15.0,200.0,400.0,2.0,47,2845.0,3743.0,520.904,504.1000000000001,425.1240000000001,78.9,73.19,1.83,4.66262,88.064,15022.0,53555.0,83599.0,2649.8,2156.5,2649.8,Myz_max/UW,0,0.24,
0.30_3.00_3300_31_200_400,4439,0.3,3.0,3300.0,31.0,200.0,400.0,2.0,47,2765.0,3824.0,520.904,504.1000000000001,425.1240000000001,78.9,73.19,1.83,4.66508,88.037,18008.6,35409.9,71427.0,2700.8,2240.3,2700.8,Myz_max/UW,0,0.25,
1.00_3.00_3300_31_140_325,4440,1.0,3.0,3300.0,31.0,140.0,325.0,2.321,68,2884.0,3706.0,423.2345,409.58125000000007,345.41325,64.11,59.46,2.124,3.95845,88.021,11604.3,38523.4,61732.0,3064.3,2641.4,3064.3,Myz_max/UW,0,0.31,
0.30_4.00_3300_19_170_325,4441,0.3,4.0,3300.0,19.0,170.0,325.0,1.912,56,2905.0,3685.0,423.2345,409.58125000000007,345.41325,64.11,59.46,1.749,4.81133,88.02,10675.4,50254.0,71604.7,2777.1,2298.9,2777.1,Myz_max/UW,0,0.28,
0.30_3.50_3600_19_170_325,4442,0.3,3.5,3600.0,19.0,170.0,325.0,1.912,61,3205.0,3985.0,423.2345,409.58125000000007,345.41325,64.11,59.46,1.749,4.41439,88.015,11646.0,54372.8,77664.8,2671.1,2310.3,2671.1,Myz_max/UW,0,0.28,
0.50_3.50_3300_27_200_400,4443,0.5,3.5,3300.0,27.0,200.0,400.0,2.0,47,2782.0,3806.0,520.904,504.1000000000001,425.1240000000001,78.9,73.19,1.83,4.66261,88.011,17386.9,40967.6,75741.5,2686.5,2212.4,2686.5,Myz_max/UW,0,0.28,
1.00_4.00_3300_27_200_400,4444,1.0,4.0,3300.0,27.0,200.0,400.0,2.0,47,2782.0,3806.0,520.904,504.1000000000001,425.1240000000001,78.9,73.19,1.83,4.66261,88.011,17386.9,46088.5,80862.4,2703.5,2224.2,2703.5,Myz_max/UW,0,0.25,
0.70_3.00_3300_27_140_325,4445,0.7,3.0,3300.0,27.0,140.0,325.0,2.321,68,2899.0,3691.0,423.2345,409.58125000000007,345.41325,64.11,59.46,2.124,3.95652,87.99,11159.4,38925.1,61244.0,3031.1,2594.6,3031.1,Myz_max/UW,0,0.29,
0.50_3.00_3300_23_230_550,4446,0.5,3.0,3300.0,23.0,230.0,550.0,2.391,41,2656.0,3928.0,716.243,693.1375,584.5455000000001,108.49,100.63,2.188,3.88878,87.962,30154.6,32673.1,92982.3,2568.8,2110.6,2568.8,Myz_max/UW,0,0.24,
1.00_3.50_3300_23_230_550,4447,1.0,3.5,3300.0,23.0,230.0,550.0,2.391,41,2656.0,3928.0,716.243,693.1375,584.5455000000001,108.49,100.63,2.188,3.88878,87.962,30154.6,37340.7,97649.8,2585.4,2122.3,2585.4,Myz_max/UW,0,0.24,
0.50_3.00_3900_27_230_400,4448,0.5,3.0,3900.0,27.0,230.0,400.0,1.739,49,3356.0,4433.0,520.904,504.1000000000001,425.1240000000001,78.9,73.19,1.591,4.46903,87.948,21327.9,52164.8,94820.6,2384.5,2097.9,2384.5,Myz_max/UW,0,0.26,
1.00_3.50_3900_27_230_400,4449,1.0,3.5,3900.0,27.0,230.0,400.0,1.739,49,3356.0,4433.0,520.904,504.1000000000001,425.1240000000001,78.9,73.19,1.591,4.46903,87.948,21327.9,59616.9,102272.7,2398.2,2109.1,2398.2,Myz_max/UW,0,0.25,
0.30_3.00_3600_23_200_400,4450,0.3,3.0,3600.0,23.0,200.0,400.0,2.0,52,3102.0,4086.9999999999995,520.904,504.1000000000001,425.1240000000001,78.9,73.19,1.83,4.20792,87.945,18259.9,44567.4,81087.3,2542.3,2200.2,2542.3,Myz_max/UW,0,0.27,
0.50_3.00_3600_19_110_250,4451,0.5,3.0,3600.0,19.0,110.0,250.0,2.273,94,3316.0,3877.0,325.565,315.0625,265.7025,49.31,45.74,2.079,3.70972,87.88,6570.9,50928.7,64070.5,3159.6,2799.3,3159.6,Myz_max/UW,0,0.31,
