idx,S_rank,z1,z2,D_pw_mm,alpha,D_we_mm,L_we_mm,slenderness,Z,bore_mm,D_mm,T_mm,B_mm,C_mm,t_i_mm,t_o_mm,c12_margin,L_eff_m,S_index,mass_brg_kg,mass_shaft_kg,mass_total_kg,Myz_max_UW,Myz_max_DW,sigma_max_MPa,governing,feasible,t_s,warn
1.00_6.00_3900_31_230_475,339,1.0,6.0,3900.0,31.0,230.0,475.0,2.065,49,3271.0,4516.0,618.5735,598.61875,504.83475,93.7,86.91,1.889,7.32958,170.917,29913.2,92032.3,151858.7,2011.7,1584.3,2011.7,Myz_max/UW,1,0.31,
1.50_5.00_4500_27_110_250,341,1.5,5.0,4500.0,27.0,110.0,250.0,2.273,118,4190.0,4803.0,325.565,315.0625,265.7025,49.31,45.74,2.079,5.76322,170.89,9065.4,127778.1,145909.0,2450.1,2096.0,2450.1,Myz_max/UW,0,0.39,
2.00_5.50_4500_27_110_250,342,2.0,5.5,4500.0,27.0,110.0,250.0,2.273,118,4190.0,4803.0,325.565,315.0625,265.7025,49.31,45.74,2.079,5.76322,170.89,9065.4,139394.3,157525.2,2465.1,2106.9,2465.1,Myz_max/UW,0,0.38,
2.50_6.00_4500_27_110_250,343,2.5,6.0,4500.0,27.0,110.0,250.0,2.273,118,4190.0,4803.0,325.565,315.0625,265.7025,49.31,45.74,2.079,5.76322,170.89,9065.4,151010.5,169141.4,2480.2,2118.0,2480.2,Myz_max/UW,0,0.35,
1.00_6.00_4500_23_170_325,344,1.0,6.0,4500.0,23.0,170.0,325.0,1.912,76,4088.0,4902.0,423.2345,409.58125000000007,345.41325,64.11,59.46,1.749,6.88494,170.68,15259.7,143747.7,174267.1,2068.5,1727.5,2068.5,Myz_max/UW,1,0.33,
1.00_5.50_4500_15_140_325,345,1.0,5.5,4500.0,15.0,140.0,325.0,2.321,92,4152.0,4838.0,423.2345,409.58125000000007,345.41325,64.11,59.46,2.124,5.67907,170.603,12955.7,136877.4,162788.8,2158.8,1852.1,2158.8,Myz_max/UW,0,0.32,
1.50_6.00_4500_15_140_325,346,1.5,6.0,4500.0,15.0,140.0,325.0,2.321,92,4152.0,4838.0,423.2345,409.58125000000007,345.41325,64.11,59.46,2.124,5.67907,170.603,12955.7,148283.9,174195.2,2172.3,1861.5,2172.3,Myz_max/UW,0,0.29,
1.50_4.50_4500_31_140_325,348,1.5,4.5,4500.0,31.0,140.0,325.0,2.321,92,4083.9999999999995,4906.0,423.2345,409.58125000000007,345.41325,64.11,59.46,2.124,5.67859,170.546,15820.0,110358.9,141999.0,2258.9,1936.8,2258.9,Myz_max/UW,0,0.36,
2.00_5.00_4500_31_140_325,349,2.0,5.0,4500.0,31.0,140.0,325.0,2.321,92,4083.9999999999995,4906.0,423.2345,409.58125000000007,345.41325,64.11,59.46,2.124,5.67859,170.546,15820.0,121394.8,153034.8,2272.7,1946.8,2272.7,Myz_max/UW,0,0.35,
2.50_5.50_4500_31_140_325,350,2.5,5.5,4500.0,31.0,140.0,325.0,2.321,92,4083.9999999999995,4906.0,423.2345,409.58125000000007,345.41325,64.11,59.46,2.124,5.67859,170.546,15820.0,132430.7,164070.7,2286.6,1957.0,2286.6,Myz_max/UW,0,0.33,
3.00_6.00_4500_31_140_325,351,3.0,6.0,4500.0,31.0,140.0,325.0,2.321,92,4083.9999999999995,4906.0,423.2345,409.58125000000007,345.41325,64.11,59.46,2.124,5.67859,170.546,15820.0,143466.5,175106.6,2300.6,1967.4,2300.6,Myz_max/UW,0,0.37,
1.00_5.50_4500_23_230_475,352,1.0,5.5,4500.0,23.0,230.0,475.0,2.065,56,3915.0,5071.0,618.5735,598.61875,504.83475,93.7,86.91,1.889,6.39337,170.51,31852.6,121697.2,185402.4,1852.0,1551.6,1852.0,Myz_max/UW,1,0.27,
1.50_6.00_4500_23_230_475,353,1.5,6.0,4500.0,23.0,230.0,475.0,2.065,56,3915.0,5071.0,618.5735,598.61875,504.83475,93.7,86.91,1.889,6.39337,170.51,31852.6,131838.6,195543.9,1862.9,1559.3,1862.9,Myz_max/UW,1,0.25,
1.00_6.00_4500_19_200_400,354,1.0,6.0,4500.0,19.0,200.0,400.0,2.0,65,4022.9999999999995,4966.0,520.904,504.1000000000001,425.1240000000001,78.9,73.19,1.83,6.52773,170.286,21766.6,139212.8,182746.0,1929.0,1618.9,1929.0,Myz_max/UW,1,0.28,
1.00_5.50_4200_19_230_550,355,1.0,5.5,4200.0,19.0,230.0,550.0,2.391,52,3586.0,4798.0,716.243,693.1375,584.5455000000001,108.49,100.63,2.188,5.93192,170.061,36369.2,102102.8,174841.1,1876.7,1548.3,1876.7,Myz_max/UW,1,0.25,
1.50_6.00_4200_19_230_550,356,1.5,6.0,4200.0,19.0,230.0,550.0,2.391,52,3586.0,4798.0,716.243,693.1375,584.5455000000001,108.49,100.63,2.188,5.93192,170.061,36369.2,110611.4,183349.7,1888.1,1555.9,1888.1,Myz_max/UW,1,0.26,
1.00_6.00_3900_23_110_250,357,1.0,6.0,3900.0,23.0,110.0,250.0,2.273,102,3602.0,4190.0,325.565,315.0625,265.7025,49.31,45.74,2.079,6.62575,169.714,7505.2,111600.6,126611.0,2513.8,2062.5,2513.8,Myz_max/UW,0,0.35,
1.00_5.50_4200_19_200_475,358,1.0,5.5,4200.0,19.0,200.0,475.0,2.375,60,3669.0,4718.0,618.5735,598.61875,504.83475,93.7,86.91,2.173,5.92778,169.466,27211.3,106883.9,161306.6,1963.4,1631.9,1963.4,Myz_max/UW,1,0.3,
1.50_6.00_4200_19_200_475,359,1.5,6.0,4200.0,19.0,200.0,475.0,2.375,60,3669.0,4718.0,618.5735,598.61875,504.83475,93.7,86.91,2.173,5.92778,169.466,27211.3,115790.9,170213.6,1975.4,1640.2,1975.4,Myz_max/UW,1,0.26,
1.00_6.00_3600_27_230_550,360,1.0,6.0,3600.0,27.0,230.0,550.0,2.391,45,2928.0,4256.0,716.243,693.1375,584.5455000000001,108.49,100.63,2.188,6.82299,169.149,34544.8,73743.1,142832.7,2119.3,1580.1,2119.3,Myz_max/UW,0,0.26,
1.00_5.50_4200_19_170_400,361,1.0,5.5,4200.0,19.0,170.0,400.0,2.353,71,3751.0,4637.0,520.904,504.1000000000001,425.1240000000001,78.9,73.19,2.153,5.92378,168.871,19380.5,111714.9,150476.0,2073.7,1736.8,2073.7,Myz_max/UW,1,0.28,
1.50_6.00_4200_19_170_400,362,1.5,6.0,4200.0,19.0,170.0,400.0,2.353,71,3751.0,4637.0,520.904,504.1000000000001,425.1240000000001,78.9,73.19,2.153,5.92378,168.871,19380.5,121024.5,159785.6,2086.3,1745.5,2086.3,Myz_max/UW,1,0.28,
1.50_5.50_4200_27_110_250,364,1.5,5.5,4200.0,27.0,110.0,250.0,2.273,110,3890.0,4503.0,325.565,315.0625,265.7025,49.31,45.74,2.079,6.11046,168.85,8457.1,120147.9,137062.2,2501.8,2105.7,2501.8,Myz_max/UW,0,0.35,
2.00_6.00_4200_27_110_250,365,2.0,6.0,4200.0,27.0,110.0,250.0,2.273,110,3890.0,4503.0,325.565,315.0625,265.7025,49.31,45.74,2.079,6.11046,168.85,8457.1,130160.2,147074.5,2517.0,2116.8,2517.0,Myz_max/UW,0,0.38,
1.00_6.00_3600_27_200_475,366,1.0,6.0,3600.0,27.0,200.0,475.0,2.375,52,3019.0,4168.0,618.5735,598.61875,504.83475,93.7,86.91,2.173,6.81815,168.807,25838.9,78398.1,130075.9,2193.6,1663.1,2193.6,Myz_max/UW,0,0.28,
1.50_5.50_3900_31_200_475,368,1.5,5.5,3900.0,31.0,200.0,475.0,2.375,56,3297.0,4490.0,618.5735,598.61875,504.83475,93.7,86.91,2.173,6.32773,168.733,29105.0,86308.8,144518.7,2104.0,1693.4,2104.0,Myz_max/UW,0,0.25,
2.00_6.00_3900_31_200_475,369,2.0,6.0,3900.0,31.0,200.0,475.0,2.375,56,3297.0,4490.0,618.5735,598.61875,504.83475,93.7,86.91,2.173,6.32773,168.733,29105.0,93501.2,151711.1,2116.8,1702.1,2116.8,Myz_max/UW,0,0.27,
1.00_6.00_3900_19_200_475,370,1.0,6.0,3900.0,19.0,200.0,475.0,2.375,56,3369.0,4418.0,618.5735,598.61875,504.83475,93.7,86.91,2.173,6.32472,168.721,25286.6,97629.5,148202.7,2038.3,1631.3,2038.3,Myz_max/UW,1,0.27,
1.50_5.50_4500_19_170_400,372,1.5,5.5,4500.0,19.0,170.0,400.0,2.353,76,4051.0,4937.0,520.904,504.1000000000001,425.1240000000001,78.9,73.19,2.153,5.52693,168.704,20766.2,130299.1,171831.6,2043.5,1750.4,2043.5,Myz_max/UW,1,0.31,
2.00_6.00_4500_19_170_400,373,2.0,6.0,4500.0,19.0,170.0,400.0,2.353,76,4051.0,4937.0,520.904,504.1000000000001,425.1240000000001,78.9,73.19,2.153,5.52693,168.704,20766.2,141157.4,182689.9,2055.6,1759.3,2055.6,Myz_max/UW,1,0.28,
1.00_5.50_3900_27_140_325,374,1.0,5.5,3900.0,27.0,140.0,325.0,2.321,80,3499.0,4291.0,423.2345,409.58125000000007,345.41325,64.11,59.46,2.124,6.4618,168.666,13186.5,97208.7,123581.7,2332.3,1904.1,2332.3,Myz_max/UW,0,0.37,
1.50_6.00_3900_27_140_325,375,1.5,6.0,3900.0,27.0,140.0,325.0,2.321,80,3499.0,4291.0,423.2345,409.58125000000007,345.41325,64.11,59.46,2.124,6.4618,168.666,13186.5,105309.4,131682.4,2346.4,1914.1,2346.4,Myz_max/UW,0,0.34,
1.00_5.50_4200_31_200_400,376,1.0,5.5,4200.0,31.0,200.0,400.0,2.0,60,3665.0,4724.0,520.904,504.1000000000001,425.1240000000001,78.9,73.19,1.83,7.00443,168.567,22956.1,106651.0,152563.3,2045.1,1676.0,2045.1,Myz_max/UW,1,0.26,
1.50_6.00_4200_31_200_400,377,1.5,6.0,4200.0,31.0,200.0,400.0,2.0,60,3665.0,4724.0,520.904,504.1000000000001,425.1240000000001,78.9,73.19,1.83,7.00443,168.567,22956.1,115538.6,161450.9,2056.9,1684.4,2056.9,Myz_max/UW,1,0.25,
1.00_6.00_4200_15_110_250,378,1.0,6.0,4200.0,15.0,110.0,250.0,2.273,110,3930.0,4462.0,325.565,315.0625,265.7025,49.31,45.74,2.079,6.09516,168.448,7224.5,132850.8,147299.9,2414.1,2041.5,2414.1,Myz_max/UW,0,0.35,
1.50_5.00_4200_31_140_325,380,1.5,5.0,4200.0,31.0,140.0,325.0,2.321,86,3784.0,4606.0,423.2345,409.58125000000007,345.41325,64.11,59.46,2.124,5.99851,168.36,14766.2,104215.1,133747.5,2311.8,1946.4,2311.8,Myz_max/UW,0,0.36,
2.00_5.50_4200_31_140_325,381,2.0,5.5,4200.0,31.0,140.0,325.0,2.321,86,3784.0,4606.0,423.2345,409.58125000000007,345.41325,64.11,59.46,2.124,5.99851,168.36,14766.2,113689.2,143221.6,2325.8,1956.7,2325.8,Myz_max/UW,0,0.34,
2.50_6.00_4200_31_140_325,382,2.5,6.0,4200.0,31.0,140.0,325.0,2.321,86,3784.0,4606.0,423.2345,409.58125000000007,345.41325,64.11,59.46,2.124,5.99851,168.36,14766.2,123163.3,152695.7,2339.7,1967.0,2339.7,Myz_max/UW,0,0.33,
1.00_6.00_3600_31_110_250,383,1.0,6.0,3600.0,31.0,110.0,250.0,2.273,94,3278.0,3915.0,325.565,315.0625,265.7025,49.31,45.74,2.079,7.13409,168.333,7539.7,92426.6,107506.0,2688.7,2123.6,2688.7,Myz_max/UW,0,0.32,
1.00_5.50_4500_15_110_250,384,1.0,5.5,4500.0,15.0,110.0,250.0,2.273,118,4230.0,4762.0,325.565,315.0625,265.7025,49.31,45.74,2.079,5.67549,168.32,7744.4,142068.5,157557.3,2376.0,2045.4,2376.0,Myz_max/UW,0,0.36,
1.50_6.00_4500_15_110_250,385,1.5,6.0,4500.0,15.0,110.0,250.0,2.273,118,4230.0,4762.0,325.565,315.0625,265.7025,49.31,45.74,2.079,5.67549,168.32,7744.4,153907.5,169396.3,2391.0,2055.8,2391.0,Myz_max/UW,0,0.36,
1.50_4.50_4500_31_110_250,387,1.5,4.5,4500.0,31.0,110.0,250.0,2.273,118,4178.0,4815.0,325.565,315.0625,265.7025,49.31,45.74,2.079,5.67447,168.264,9439.6,115497.5,134376.6,2493.9,2141.0,2493.9,Myz_max/UW,0,0.38,
2.00_5.00_4500_31_110_250,388,2.0,5.0,4500.0,31.0,110.0,250.0,2.273,118,4178.0,4815.0,325.565,315.0625,265.7025,49.31,45.74,2.079,5.67447,168.264,9439.6,127047.3,145926.4,2509.1,2152.1,2509.1,Myz_max/UW,0,0.37,
2.50_5.50_4500_31_110_250,389,2.5,5.5,4500.0,31.0,110.0,250.0,2.273,118,4178.0,4815.0,325.565,315.0625,265.7025,49.31,45.74,2.079,5.67447,168.264,9439.6,138597.0,157476.1,2524.5,2163.5,2524.5,Myz_max/UW,0,0.44,
3.00_6.00_4500_31_110_250,390,3.0,6.0,4500.0,31.0,110.0,250.0,2.273,118,4178.0,4815.0,325.565,315.0625,265.7025,49.31,45.74,2.079,5.67447,168.264,9439.6,150146.8,169025.9,2540.0,2175.0,2540.0,Myz_max/UW,0,0.41,
1.00_5.50_4500_27_170_325,391,1.0,5.5,4500.0,27.0,170.0,325.0,1.912,76,4073.0000000000005,4918.0,423.2345,409.58125000000007,345.41325,64.11,59.46,1.749,6.7682,167.784,15877.1,131718.2,163472.5,2102.8,1760.3,2102.8,Myz_max/UW,0,0.3,
1.50_6.00_4500_27_170_325,392,1.5,6.0,4500.0,27.0,170.0,325.0,1.912,76,4073.0000000000005,4918.0,423.2345,409.58125000000007,345.41325,64.11,59.46,1.749,6.7682,167.784,15877.1,142694.7,174449.0,2115.1,1769.2,2115.1,Myz_max/UW,0,0.29,
1.00_6.00_4500_27_140_250,393,1.0,6.0,4500.0,27.0,140.0,250.0,1.786,92,4163.0,4830.0,325.565,315.0625,265.7025,49.31,45.74,1.634,7.26404,167.736,9575.6,149070.6,168221.7,2278.2,1888.9,2278.2,Myz_max/UW,0,0.33,
1.00_6.00_4200_23_230_475,394,1.0,6.0,4200.0,23.0,230.0,475.0,2.065,52,3615.0,4771.0,618.5735,598.61875,504.83475,93.7,86.91,1.889,6.76635,167.535,29687.7,112407.6,171783.0,1908.8,1561.6,1908.8,Myz_max/UW,1,0.27,
1.50_5.50_3900_31_170_400,396,1.5,5.5,3900.0,31.0,170.0,400.0,2.353,66,3390.0,4398.0,520.904,504.1000000000001,425.1240000000001,78.9,73.19,2.153,6.32297,167.465,20710.1,91246.6,132666.7,2222.1,1807.2,2222.1,Myz_max/UW,0,0.3,
2.00_6.00_3900_31_170_400,397,2.0,6.0,3900.0,31.0,170.0,400.0,2.353,66,3390.0,4398.0,520.904,504.1000000000001,425.1240000000001,78.9,73.19,2.153,6.32297,167.465,20710.1,98850.4,140270.5,2235.8,1816.4,2235.8,Myz_max/UW,0,0.29,
1.00_6.00_3900_19_170_400,398,1.0,6.0,3900.0,19.0,170.0,400.0,2.353,66,3451.0,4337.0,520.904,504.1000000000001,425.1240000000001,78.9,73.19,2.153,6.32065,167.452,17994.8,102439.9,138429.5,2146.7,1738.8,2146.7,Myz_max/UW,0,0.3,
1.50_5.50_4500_27_230_475,400,1.5,5.5,4500.0,27.0,230.0,475.0,2.065,56,3892.0,5094.0,618.5735,598.61875,504.83475,93.7,86.91,1.889,6.27706,167.39,33222.7,120271.5,186716.8,1891.4,1588.7,1891.4,Myz_max/UW,1,0.26,
2.00_6.00_4500_27_230_475,401,2.0,6.0,4500.0,27.0,230.0,475.0,2.065,56,3892.0,5094.0,618.5735,598.61875,504.83475,93.7,86.91,1.889,6.27706,167.39,33222.7,130294.1,196739.5,1902.2,1596.7,1902.2,Myz_max/UW,1,0.26,
1.50_5.00_4500_23_200_475,403,1.5,5.0,4500.0,23.0,200.0,475.0,2.375,65,3943.0,5044.0,618.5735,598.61875,504.83475,93.7,86.91,2.173,5.39223,167.038,30858.8,113157.2,174874.9,1949.7,1670.3,1949.7,Myz_max/UW,1,0.3,
2.00_5.50_4500_23_200_475,404,2.0,5.5,4500.0,23.0,200.0,475.0,2.375,65,3943.0,5044.0,618.5735,598.61875,504.83475,93.7,86.91,2.173,5.39223,167.038,30858.8,123444.2,185161.9,1961.2,1678.7,1961.2,Myz_max/UW,1,0.29,
2.50_6.00_4500_23_200_475,405,2.5,6.0,4500.0,23.0,200.0,475.0,2.375,65,3943.0,5044.0,618.5735,598.61875,504.83475,93.7,86.91,2.173,5.39223,167.038,30858.8,133731.2,195448.9,1972.8,1687.3,1972.8,Myz_max/UW,1,0.26,
1.00_6.00_3600_27_170_400,406,1.0,6.0,3600.0,27.0,170.0,400.0,2.353,61,3109.0,4078.9999999999995,520.904,504.1000000000001,425.1240000000001,78.9,73.19,2.153,6.81354,166.757,18356.2,83142.0,119854.5,2301.3,1775.4,2301.3,Myz_max/UW,0,0.27,
1.00_5.50_4500_23_200_400,407,1.0,5.5,4500.0,23.0,200.0,400.0,2.0,65,4002.0,4987.0,520.904,504.1000000000001,425.1240000000001,78.9,73.19,1.83,6.38908,166.664,22844.4,127166.1,172854.9,1958.3,1648.3,1958.3,Myz_max/UW,1,0.29,
1.50_6.00_4500_23_200_400,408,1.5,6.0,4500.0,23.0,200.0,400.0,2.0,65,4002.0,4987.0,520.904,504.1000000000001,425.1240000000001,78.9,73.19,1.83,6.38908,166.664,22844.4,137763.2,183452.0,1969.7,1656.4,1969.7,Myz_max/UW,1,0.27,
1.50_5.00_4500_23_230_550,410,1.5,5.0,4500.0,23.0,230.0,550.0,2.391,56,3856.0,5128.0,716.243,693.1375,584.5455000000001,108.49,100.63,2.188,5.39652,166.632,41199.3,108218.8,190617.3,1861.4,1587.8,1861.4,Myz_max/UW,1,0.28,
2.00_5.50_4500_23_230_550,411,2.0,5.5,4500.0,23.0,230.0,550.0,2.391,56,3856.0,5128.0,716.243,693.1375,584.5455000000001,108.49,100.63,2.188,5.39652,166.632,41199.3,118056.8,200455.3,1872.3,1595.9,1872.3,Myz_max/UW,1,0.28,
2.50_6.00_4500_23_230_550,412,2.5,6.0,4500.0,23.0,230.0,550.0,2.391,56,3856.0,5128.0,716.243,693.1375,584.5455000000001,108.49,100.63,2.188,5.39652,166.632,41199.3,127894.9,210293.4,1883.2,1604.0,1883.2,Myz_max/UW,1,0.25,
1.00_5.50_4200_19_140_325,413,1.0,5.5,4200.0,19.0,140.0,325.0,2.321,86,3834.0,4557.0,423.2345,409.58125000000007,345.41325,64.11,59.46,2.124,5.9199,166.196,12844.3,116713.5,142402.1,2233.0,1882.8,2233.0,Myz_max/UW,0,0.33,
1.50_6.00_4200_19_140_325,414,1.5,6.0,4200.0,19.0,140.0,325.0,2.321,86,3834.0,4557.0,423.2345,409.58125000000007,345.41325,64.11,59.46,2.124,5.9199,166.196,12844.3,126439.7,152128.2,2246.8,1892.6,2246.8,Myz_max/UW,0,0.34,
1.50_5.50_4500_19_140_325,416,1.5,5.5,4500.0,19.0,140.0,325.0,2.321,92,4134.0,4857.0,423.2345,409.58125000000007,345.41325,64.11,59.46,2.124,5.5231,165.929,13760.4,135693.2,163214.0,2207.0,1897.2,2207.0,Myz_max/UW,0,0.34,
2.00_6.00_4500_19_140_325,417,2.0,6.0,4500.0,19.0,140.0,325.0,2.321,92,4134.0,4857.0,423.2345,409.58125000000007,345.41325,64.11,59.46,2.124,5.5231,165.929,13760.4,147000.9,174521.8,2220.5,1907.1,2220.5,Myz_max/UW,0,0.32,
1.00_5.50_3900_23_230_550,418,1.0,5.5,3900.0,23.0,230.0,550.0,2.391,49,3256.0,4528.0,716.243,693.1375,584.5455000000001,108.49,100.63,2.188,6.14253,165.889,35750.1,84175.5,155675.7,1973.8,1574.6,1973.8,Myz_max/UW,1,0.25,
1.50_6.00_3900_23_230_550,419,1.5,6.0,3900.0,23.0,230.0,550.0,2.391,49,3256.0,4528.0,716.243,693.1375,584.5455000000001,108.49,100.63,2.188,6.14253,165.889,35750.1,91190.2,162690.4,1986.2,1582.4,1986.2,Myz_max/UW,1,0.23,
1.00_5.50_4500_31_140_250,420,1.0,5.5,4500.0,31.0,140.0,250.0,1.786,92,4153.0,4840.0,325.565,315.0625,265.7025,49.31,45.74,1.634,7.17544,165.689,9874.7,136943.3,156692.8,2319.5,1926.2,2319.5,Myz_max/UW,0,0.34,
1.50_6.00_4500_31_140_250,421,1.5,6.0,4500.0,31.0,140.0,250.0,1.786,92,4153.0,4840.0,325.565,315.0625,265.7025,49.31,45.74,1.634,7.17544,165.689,9874.7,148355.3,168104.8,2333.7,1936.0,2333.7,Myz_max/UW,0,0.32,
1.50_5.00_4200_31_110_250,423,1.5,5.0,4200.0,31.0,110.0,250.0,2.273,110,3878.0,4515.0,325.565,315.0625,265.7025,49.31,45.74,2.079,5.99433,165.649,8806.3,109457.1,127069.7,2550.1,2155.0,2550.1,Myz_max/UW,0,0.38,
2.00_5.50_4200_31_110_250,424,2.0,5.5,4200.0,31.0,110.0,250.0,2.273,110,3878.0,4515.0,325.565,315.0625,265.7025,49.31,45.74,2.079,5.99433,165.649,8806.3,119407.8,137020.4,2565.5,2166.3,2565.5,Myz_max/UW,0,0.39,
2.50_6.00_4200_31_110_250,425,2.5,6.0,4200.0,31.0,110.0,250.0,2.273,110,3878.0,4515.0,325.565,315.0625,265.7025,49.31,45.74,2.079,5.99433,165.649,8806.3,129358.4,146971.0,2580.9,2177.9,2580.9,Myz_max/UW,0,0.39,
1.50_5.50_4500_31_170_325,427,1.5,5.5,4500.0,31.0,170.0,325.0,1.912,76,4059.0,4932.0,423.2345,409.58125000000007,345.41325,64.11,59.46,1.749,6.67978,165.586,16424.4,130814.3,163663.1,2151.4,1804.0,2151.4,Myz_max/UW,0,0.32,
2.00_6.00_4500_31_170_325,428,2.0,6.0,4500.0,31.0,170.0,325.0,1.912,76,4059.0,4932.0,423.2345,409.58125000000007,345.41325,64.11,59.46,1.749,6.67978,165.586,16424.4,141715.5,174564.2,2164.0,1813.2,2164.0,Myz_max/UW,0,0.3,
1.00_5.50_3900_27_110_250,429,1.0,5.5,3900.0,27.0,110.0,250.0,2.273,102,3590.0,4203.0,325.565,315.0625,265.7025,49.31,45.74,2.079,6.45771,165.422,7848.8,102330.7,118028.3,2562.7,2111.9,2562.7,Myz_max/UW,0,0.36,
1.50_6.00_3900_27_110_250,430,1.5,6.0,3900.0,27.0,110.0,250.0,2.273,102,3590.0,4203.0,325.565,315.0625,265.7025,49.31,45.74,2.079,6.45771,165.422,7848.8,110858.3,126555.9,2578.6,2123.0,2578.6,Myz_max/UW,0,0.35,
1.50_5.50_4200_23_230_550,432,1.5,5.5,4200.0,23.0,230.0,550.0,2.391,52,3556.0,4828.0,716.243,693.1375,584.5455000000001,108.49,100.63,2.188,5.7695,165.388,38402.1,100401.6,177205.7,1914.4,1588.9,1914.4,Myz_max/UW,1,0.28,
2.00_6.00_4200_23_230_550,433,2.0,6.0,4200.0,23.0,230.0,550.0,2.391,52,3556.0,4828.0,716.243,693.1375,584.5455000000001,108.49,100.63,2.188,5.7695,165.388,38402.1,108768.4,185572.5,1925.9,1596.9,1925.9,Myz_max/UW,1,0.25,
1.00_6.00_4500_15_230_475,434,1.0,6.0,4500.0,15.0,230.0,475.0,2.065,56,3968.0,5019.0,618.5735,598.61875,504.83475,93.7,86.91,1.889,6.18724,165.074,28596.2,135432.4,192624.8,1841.4,1553.3,1841.4,Myz_max/UW,1,0.27,
1.50_5.00_4500_31_230_475,436,1.5,5.0,4500.0,31.0,230.0,475.0,2.065,56,3871.0,5116.0,618.5735,598.61875,504.83475,93.7,86.91,1.889,6.18911,165.023,34464.8,109062.3,177991.9,1920.6,1619.7,1920.6,Myz_max/UW,1,0.28,
2.00_5.50_4500_31_230_475,437,2.0,5.5,4500.0,31.0,230.0,475.0,2.065,56,3871.0,5116.0,618.5735,598.61875,504.83475,93.7,86.91,1.889,6.18911,165.023,34464.8,118977.1,187906.7,1931.5,1627.9,1931.5,Myz_max/UW,1,0.27,
2.50_6.00_4500_31_230_475,438,2.5,6.0,4500.0,31.0,230.0,475.0,2.065,56,3871.0,5116.0,618.5735,598.61875,504.83475,93.7,86.91,1.889,6.18911,165.023,34464.8,128891.9,197821.4,1942.5,1636.2,1942.5,Myz_max/UW,1,0.26,
1.50_5.50_3900_31_140_325,440,1.5,5.5,3900.0,31.0,140.0,325.0,2.321,80,3484.0,4306.0,423.2345,409.58125000000007,345.41325,64.11,59.46,2.124,6.31846,164.927,13712.3,96377.0,123801.6,2389.3,1961.9,2389.3,Myz_max/UW,0,0.35,
2.00_6.00_3900_31_140_325,441,2.0,6.0,3900.0,31.0,140.0,325.0,2.321,80,3484.0,4306.0,423.2345,409.58125000000007,345.41325,64.11,59.46,2.124,6.31846,164.927,13712.3,104408.4,131833.0,2403.8,1972.2,2403.8,Myz_max/UW,0,0.35,
1.00_6.00_3900_19_140_325,442,1.0,6.0,3900.0,19.0,140.0,325.0,2.321,80,3534.0,4257.0,423.2345,409.58125000000007,345.41325,64.11,59.46,2.124,6.31672,164.915,11928.1,107426.7,131282.9,2300.7,1885.3,2300.7,Myz_max/UW,0,0.31,
1.00_5.50_3600_31_230_550,443,1.0,5.5,3600.0,31.0,230.0,550.0,2.391,45,2903.0,4282.0,716.243,693.1375,584.5455000000001,108.49,100.63,2.188,6.65308,164.912,35958.1,66913.1,138829.3,2144.7,1615.3,2144.7,Myz_max/UW,0,0.28,
1.50_6.00_3600_31_230_550,444,1.5,6.0,3600.0,31.0,230.0,550.0,2.391,45,2903.0,4282.0,716.243,693.1375,584.5455000000001,108.49,100.63,2.188,6.65308,164.912,35958.1,72489.2,144405.3,2158.8,1623.5,2158.8,Myz_max/UW,0,0.27,
1.50_5.50_4200_23_200_475,446,1.5,5.5,4200.0,23.0,200.0,475.0,2.375,60,3643.0,4744.0,618.5735,598.61875,504.83475,93.7,86.91,2.173,5.76514,164.81,28730.4,105374.5,162835.2,2004.9,1675.4,2004.9,Myz_max/UW,1,0.28,
2.00_6.00_4200_23_200_475,447,2.0,6.0,4200.0,23.0,200.0,475.0,2.375,60,3643.0,4744.0,618.5735,598.61875,504.83475,93.7,86.91,2.173,5.76514,164.81,28730.4,114155.7,171616.4,2016.9,1683.9,2016.9,Myz_max/UW,1,0.25,
1.00_6.00_4200_27_170_325,448,1.0,6.0,4200.0,27.0,170.0,325.0,1.912,71,3773.0,4618.0,423.2345,409.58125000000007,345.41325,64.11,59.46,1.749,7.11556,164.756,14818.4,122448.3,152085.1,2155.3,1773.2,2155.3,Myz_max/UW,0,0.27,
1.00_5.50_3600_31_200_475,449,1.0,5.5,3600.0,31.0,200.0,475.0,2.375,52,2997.0,4190.0,618.5735,598.61875,504.83475,93.7,86.91,2.173,6.64794,164.579,26886.0,71316.6,125088.6,2223.2,1702.5,2223.2,Myz_max/UW,0,0.29,
1.50_6.00_3600_31_200_475,450,1.5,6.0,3600.0,31.0,200.0,475.0,2.375,52,2997.0,4190.0,618.5735,598.61875,504.83475,93.7,86.91,2.173,6.64794,164.579,26886.0,77259.6,131031.6,2237.5,1711.1,2237.5,Myz_max/UW,0,0.3,
1.00_6.00_3900_31_200_400,451,1.0,6.0,3900.0,31.0,200.0,400.0,2.0,56,3365.0,4424.0,520.904,504.1000000000001,425.1240000000001,78.9,73.19,1.83,7.32458,164.491,21333.8,97397.8,140065.5,2126.4,1694.0,2126.4,Myz_max/UW,0,0.28,
1.50_5.00_4500_23_170_400,453,1.5,5.0,4500.0,23.0,170.0,400.0,2.353,76,4029.0,4959.0,520.904,504.1000000000001,425.1240000000001,78.9,73.19,2.153,5.38809,164.468,21923.5,118147.1,161994.0,2076.0,1786.2,2076.0,Myz_max/UW,1,0.31,
