DLC,k,dt_s,eps_UW_pct,eps_DW_pct,eps_Sys_pct
DLC1.2-a-s6,0.25,20.0,3.4552615523886443,1.5214677002084231,3.1863825391485134
DLC1.2-a-s6,0.3,20.0,5.155012418098837,4.00054614289973,4.99442547012825
DLC1.2-a-s6,0.35,20.0,6.882698683650634,6.5445056378439,6.83563594067651
DLC1.2-a-s6,0.4,20.0,8.638686213201785,9.152816487075777,8.710262660851708
DLC1.2-a-s6,0.45,20.0,10.423343986831245,11.830138413085356,10.619279644666047
DLC1.2-a-s6,0.5,20.0,12.237044097868965,14.572064706730403,12.562400708771237
DLC1.2-a-s6,0.55,20.0,14.080161750125498,17.379856395156935,14.540131116123444
DLC1.2-a-s6,0.6,20.0,15.953075255020831,20.254790480435968,16.552981215415976
DLC1.2-a-s6,0.65,20.0,17.856166028619036,23.198159940599794,18.601466439797832
DLC1.2-a-s6,0.7,20.0,19.789818588568387,26.211273729361693,20.686107305256996
DLC1.2-a-s6,0.75,20.0,21.754420550953025,29.295456774564844,22.807429408682168
DLC1.2-a-s6,0.8,20.0,23.75036262705674,32.452049975408,24.96596342561086
DLC1.2-a-s6,0.85,20.0,25.778038620042732,35.68241019849025,27.16224510767491
DLC1.2-a-s6,0.9,20.0,27.83784542155219,38.98791027271984,29.396815279753884
DLC1.2-a-s6,0.95,20.0,29.930183008223853,42.36993898312764,31.67021983684457
DLC1.2-a-s6,1.0,20.0,32.05545443813804,45.82990106362885,33.98300974065822
DLC1.2-a-s6,1.05,20.0,34.21406584718676,49.36921718876965,36.33574101595294
DLC1.2-a-s6,1.1,20.0,36.40642644537362,52.989323964501,38.728974746612636
DLC1.2-a-s6,1.15,20.0,38.63294851304504,56.69167391801528,41.16327707147964
DLC1.2-a-s6,1.2,20.0,40.89404739705571,60.47773548668276,43.63921917995148
DLC1.2-a-s6,1.25,20.0,43.190141506870816,64.34899300612418,46.15737730734968
DLC1.2-a-s6,1.3,20.0,45.52165231060694,68.30694669745301,48.71833273006925
DLC1.2-a-s6,1.35,20.0,47.889004331014284,72.35311265372215,51.322671760517835
DLC1.2-a-s6,1.4,20.0,50.29262514140238,76.4890228256055,53.97098574185159
DLC1.2-a-s6,1.45,20.0,52.73294536151154,80.71946081751733,56.66432952600155
DLC1.2-a-s6,1.5,20.0,55.21039865333175,85.04341943117835,59.402941038114186
DLC1.2-a-s6,1.55,20.0,57.72542171687165,89.46193468158343,62.18734977905325
DLC1.2-a-s6,1.6,20.0,60.27845428587919,93.97660410833181,65.01816752163884
DLC1.2-a-s6,1.65,20.0,62.86993912351644,98.58904105456863,67.89601104479021
DLC1.2-a-s6,1.7,20.0,65.50032201798994,103.30087464874818,70.82150212721226
DLC1.2-a-s6,1.75,20.0,68.17005177813868,108.11374978583275,73.79526754093206
DLC1.2-a-s6,1.8,20.0,70.87958022898135,113.02932710794762,76.81793904469001
DLC1.2-a-s6,1.85,20.0,73.62936220722518,118.04928298451962,79.89015337719312
DLC1.2-a-s6,1.9,20.0,76.41985555673769,123.17530949192044,83.01255225023682
DLC1.2-a-s6,1.95,20.0,79.25152112398284,128.4091143926374,86.18578234169978
DLC1.2-a-s6,2.0,20.0,82.12482275342339,133.75242111399345,89.41049528841963
DLC1.2-a-s6,2.05,20.0,85.04022728289178,139.20696872643697,92.68734767895413
DLC1.2-a-s6,2.1,20.0,87.99820453892917,144.77451192142107,96.01700104623276
DLC1.2-a-s6,2.15,20.0,90.99922733209684,150.45682098889307,99.40012186010611
DLC1.2-a-s6,2.2,20.0,94.04377145225891,156.25568179441115,102.83738151979543
DLC1.2-a-s6,2.25,20.0,97.13231566383898,162.17289575590547,106.3294563462498
DLC1.2-a-s6,2.3,20.0,100.26534170105262,168.21027982010577,109.87702757441463
DLC1.2-a-s6,2.35,20.0,103.44333426311523,174.36966643864466,113.4807813454156
DLC1.2-a-s6,2.4,20.0,106.66678100942879,180.65290354386084,117.14140869866418
DLC1.2-a-s6,2.45,20.0,109.93617255474723,187.0618545243106,120.85960556388757
DLC1.2-a-s6,2.5,20.0,113.2520024643212,193.5983982000072,124.63607275308748
DLC1.2-a-s6,2.55,20.0,116.61476724902636,200.264428797402,128.47151595243358
DLC1.2-a-s6,2.6,20.0,120.02496636047213,207.06185592411703,132.3666457140922
DLC1.2-a-s6,2.65,20.0,123.48310218609542,213.99260454344966,136.32217744799777
DLC1.2-a-s6,2.7,20.0,126.9896800442389,221.05861494865553,140.3388314135677
DLC1.2-a-s6,2.75,20.0,130.54520817921508,228.26184273702603,144.41733271136616
DLC1.2-a-s6,2.8,20.0,134.1501977563571,235.60425878377046,148.55841127471874
DLC1.2-a-s6,2.85,20.0,137.80516285705838,243.08784921571564,152.76280186128295
DLC1.2-a-s6,2.9,20.0,141.51062047379918,250.71461538483328,157.03124404457517
DLC1.2-a-s6,2.95,20.0,145.26709050516513,258.4865738416056,161.3644822054602
DLC1.2-a-s6,3.0,20.0,149.0750957508548,266.4057563082405,165.76326552360356
DLC1.2-b-s1,0.0,20.0,-9.05046389438483,-19.1247369875312,-10.388968035347268
DLC1.2-b-s1,0.05,20.0,-6.754391836602047,-15.935121788230278,-7.975058992463191
DLC1.2-b-s1,0.1,20.0,-4.404114664409398,-12.629814709950749,-5.498591030645217
DLC1.2-b-s1,0.15,20.0,-1.998657267707593,-9.205574797448978,-2.9582696815931064
DLC1.2-b-s1,0.2,20.0,0.46296653752744277,-5.659102749990796,-0.3527824374302546
DLC1.2-b-s1,0.25,20.0,2.981754001265058,-1.9870408547046248,2.3192012571564113
DLC1.2-b-s1,0.3,20.0,5.558713430862228,1.8140270713069562,5.059030010733823
DLC1.2-b-s1,0.35,20.0,8.194864181943906,5.747575730379917,7.868070488958723
DLC1.2-b-s1,0.4,20.0,10.891236648739454,9.817138385507684,10.747707416494334
DLC1.2-b-s1,0.45,20.0,13.648872253890065,14.026306893644303,13.69934357706779
DLC1.2-b-s1,0.5,20.0,16.468823437745183,18.37873173136597,16.724399811730883
DLC1.2-b-s1,0.55,20.0,19.352153647162275,22.878122013160997,19.82431501538242
DLC1.2-b-s1,0.6,20.0,22.299937323827514,27.52824550261255,23.00054613161413
DLC1.2-b-s1,0.65,20.0,25.313259892111482,32.33292861673605,26.25456814593743
DLC1.2-b-s1,0.7,20.0,28.393217746476495,37.29605642372458,29.587874077450206
DLC1.2-b-s1,0.75,20.0,31.54091823844938,42.42157263435398,33.00197496900053
DLC1.2-b-s1,0.8,20.0,34.75747966317586,47.71347958728962,36.4983998759038
DLC1.2-b-s1,0.85,20.0,38.04403124556978,53.17583822853502,40.07869585326815
DLC1.2-b-s1,0.9,20.0,41.40171312607246,58.812768085255044,43.74442794198294
DLC1.2-b-s1,0.95,20.0,44.83167634603538,64.62844723419838,47.49717915342237
DLC1.2-b-s1,1.0,20.0,48.33508283274082,70.6271122649425,51.33855045291724
DLC1.2-b-s1,1.05,20.0,51.91310538407252,76.8130582381751,55.270160742043714
DLC1.2-b-s1,1.1,20.0,55.566927652850964,83.1906386392205,59.293646839780514
DLC1.2-b-s1,1.15,20.0,59.29774413084525,89.76426532701358,63.410663462580615
DLC1.2-b-s1,1.2,20.0,63.10676013247427,96.5384084787206,67.62288320340537
DLC1.2-b-s1,1.25,20.0,66.99519177820905,103.51759653019363,71.93199650976592
DLC1.2-b-s1,1.3,20.0,70.96426597769026,110.7064161124487,76.3397116608173
DLC1.2-b-s1,1.35,20.0,75.01522041256872,118.10951198434351,80.84775474354586
DLC1.2-b-s1,1.4,20.0,79.14930351908498,125.73158696162912,85.45786962809379
DLC1.2-b-s1,1.45,20.0,83.36777447039536,133.57740184254553,90.17181794226082
DLC1.2-b-s1,1.5,20.0,87.67190315865744,141.65177533012084,94.99137904522017
DLC1.2-b-s1,1.55,20.0,92.06297017688485,149.95958395133303,99.91835000048978
DLC1.2-b-s1,1.6,20.0,96.5422668005816,158.50576197328562,104.95454554819203
DLC1.2-b-s1,1.65,20.0,101.11109496916688,167.29530131654408,110.1017980766409
DLC1.2-b-s1,1.7,20.0,105.77076726719858,176.3332514657721,115.3619575932868
DLC1.2-b-s1,1.75,20.0,110.52260690540692,185.62471937780788,120.73689169505629
DLC1.2-b-s1,1.8,20.0,115.36794770154582,195.1748693873087,126.22848553811501
DLC1.2-b-s1,1.85,20.0,120.30813406107232,204.98892311009226,131.8386418070866
DLC1.2-b-s1,1.9,20.0,125.34452095766211,215.0721593442961,137.5692806837566
DLC1.2-b-s1,1.95,20.0,130.47847391356956,225.42991396947224,143.42233981529034
DLC1.2-b-s1,2.0,20.0,135.71136897984152,236.06757984373252,149.39977428199148
DLC1.2-b-s1,2.05,20.0,141.044592716392,246.99060669904904,155.5035565646284
DLC1.2-b-s1,2.1,20.0,146.47954217194575,258.20450103482045,161.73567651135463
DLC1.2-b-s1,2.15,20.0,152.01762486385883,269.71482600979823,168.09814130424576
DLC1.2-b-s1,2.2,20.0,157.66025875782296,281.5272013324751,174.59297542547853
DLC1.2-b-s1,2.25,20.0,163.40887224746047,293.64730315002544,181.22222062317329
DLC1.2-b-s1,2.3,20.0,169.26490413381944,306.080863935889,187.9879358769242
DLC1.2-b-s1,2.35,20.0,175.2298036047709,318.83367237608144,194.89219736303403
DLC1.2-b-s1,2.4,20.0,181.30503021431917,331.9115732543152,201.93709841947646
DLC1.2-b-s1,2.45,20.0,187.49205386182973,345.3204673360114,209.12474951060608
DLC1.2-b-s1,2.5,20.0,193.79235477118038,359.0663112512746,216.45727819163136
DLC1.2-b-s1,2.55,20.0,200.2074234698428,373.1551173769069,223.9368290728717
DLC1.2-b-s1,2.6,20.0,206.73876076789918,387.5929537175297,231.56556378381268
DLC1.2-b-s1,2.65,20.0,213.38787773699934,402.38594378587715,239.34566093697885
DLC1.2-b-s1,2.7,20.0,220.15629568926673,417.54026648233156,247.27931609163724
DLC1.2-b-s1,2.75,20.0,227.04554615615237,433.06215597375564,255.36874171734763
DLC1.2-b-s1,2.8,20.0,234.05717086724897,448.9579015716833,263.6161671573744
DLC1.2-b-s1,2.85,20.0,241.19272172906437,465.2338476099257,272.02383859197255
DLC1.2-b-s1,2.9,20.0,248.45376080376252,481.8963933216447,280.5940190015625
DLC1.2-b-s1,2.95,20.0,255.84186028787403,498.9519927159475,289.3289881298051
DLC1.2-b-s1,3.0,20.0,263.35860249098346,516.4071544540458,298.23104244658924
DLC1.2-b-s2,0.0,20.0,-7.969495244399427,-16.686778114184307,-9.08070317993207
DLC1.2-b-s2,0.05,20.0,-5.871475753595245,-13.741579389068958,-6.8753430046337165
DLC1.2-b-s2,0.1,20.0,-3.725240633680904,-10.694334919815084,-4.6147573710347505
DLC1.2-b-s2,0.15,20.0,-1.5298430183127043,-7.541953987547789,-2.297711718382034
DLC1.2-b-s2,0.2,20.0,0.7156765495983874,-4.281277869922883,0.07704886986499293
DLC1.2-b-s2,0.25,20.0,3.0122901046715223,-0.909079706379945,2.5107996865421978
DLC1.2-b-s2,0.3,20.0,5.360982244568846,2.5779356117302754,5.004836416332892
DLC1.2-b-s2,0.35,20.0,7.762750114319172,6.183131528114649,7.560475146674883
DLC1.2-b-s2,0.4,20.0,10.218603389529202,9.909939887409402,10.179052374308872
DLC1.2-b-s2,0.45,20.0,12.729564258554227,13.76186098161405,12.861925007737263
DLC1.2-b-s2,0.5,20.0,15.296667403699104,17.742463578611112,15.610470365846352
DLC1.2-b-s2,0.55,20.0,17.920959981511597,21.855384934167343,18.42608617292609
DLC1.2-b-s2,0.6,20.0,20.603501602231123,26.10433078870331,21.310190550309606
DLC1.2-b-s2,0.65,20.0,23.345364308449113,30.49307535000796,24.264222004839286
DLC1.2-b-s2,0.7,20.0,26.14763255303596,35.02546126298629,27.28963941435496
DLC1.2-b-s2,0.75,20.0,29.011403176384377,39.70539956743657,30.38792201038687
DLC1.2-b-s2,0.8,20.0,31.937785383018547,44.53686964477708,33.56056935822704
DLC1.2-b-s2,0.85,20.0,34.92790071761327,49.523919154570436,36.80910133454132
DLC1.2-b-s2,0.9,20.0,37.982883040465666,54.67066396162596,40.13505810267581
DLC1.2-b-s2,0.95,20.0,41.103878502459864,59.981288054401325,43.54000008580303
DLC1.2-b-s2,1.0,20.0,44.29204551956245,65.46004345537068,47.02550793804523
DLC1.2-b-s2,1.05,20.0,47.548554746883,71.11125012397348,50.59318251370377
DLC1.2-b-s2,1.1,20.0,50.87458905233548,76.9392958527151,54.244644834719026
DLC1.2-b-s2,1.15,20.0,54.271343489928945,82.94863615694493,57.981536056474894
DLC1.2-b-s2,1.2,20.0,57.74002527271962,89.14379415880254,61.805517432060554
DLC1.2-b-s2,1.25,20.0,61.28185374545127,95.52936046578179,65.71827027509197
DLC1.2-b-s2,1.3,20.0,64.8980603569094,102.10999304433636,69.72149592119288
DLC1.2-b-s2,1.35,20.0,68.58988863201594,108.89041708891374,73.81691568822994
DLC1.2-b-s2,1.4,20.0,72.35859414368558,115.8754248867814,78.00627083538897
DLC1.2-b-s2,1.45,20.0,76.2054444844672,123.06987567898187,82.2913225211789
DLC1.2-b-s2,1.5,20.0,80.13171923798966,130.47869551772936,86.6738517604414
DLC1.2-b-s2,1.55,20.0,84.13870995023372,138.1068771205387,91.15565938044412
DLC1.2-b-s2,1.6,20.0,88.22772010064543,145.95947972135951,95.73856597612689
DLC1.2-b-s2,1.65,20.0,92.40006507311035,154.04162891896686,100.42441186457083
DLC1.2-b-s2,1.7,20.0,96.65707212680465,162.3585165228444,105.2150570387544
DLC1.2-b-s2,1.75,20.0,101.00008036693735,170.9154003967795,110.1123811206564
DLC1.2-b-s2,1.8,20.0,105.43044071539933,179.71760430037617,115.11828331376543
DLC1.2-b-s2,1.85,20.0,109.94951588133178,188.77051772867492,120.23468235504807
DLC1.2-b-s2,1.9,20.0,114.55868033162781,198.07959575006007,125.46351646643016
DLC1.2-b-s2,1.95,20.0,119.25932026137853,207.65035884261997,130.80674330583747
DLC1.2-b-s2,2.0,20.0,124.05283356427547,217.48839272911735,136.2663399178436
DLC1.2-b-s2,2.05,20.0,128.94062980297912,227.599348210712,141.8443026839666
DLC1.2-b-s2,2.1,20.0,133.92413017946566,237.9889409995779,147.54264727265834
DLC1.2-b-s2,2.15,20.0,139.0047675053591,248.66295155053427,153.3634085890219
DLC1.2-b-s2,2.2,20.0,144.18398617225904,259.62722489181726,159.3086407242958
DLC1.2-b-s2,2.25,20.0,149.4632421220734,270.8876704550977,165.38041690513836
DLC1.2-b-s2,2.3,20.0,154.84400281736055,282.45026190485277,171.58082944274403
DLC1.2-b-s2,2.35,20.0,160.3277472116932,294.3210369671874,177.91198968182277
DLC1.2-b-s2,2.4,20.0,165.91596572004767,306.5060972581966,184.37602794947173
DLC1.2-b-s2,2.45,20.0,171.61016018922464,319.0116081119568,190.97509350396174
DLC1.2-b-s2,2.5,20.0,177.41184386831236,331.84379840822027,197.7113544834702
DLC1.2-b-s2,2.55,20.0,183.32254137919128,345.0089603998964,204.586997854778
DLC1.2-b-s2,2.6,20.0,189.34378868709177,358.51344954038007,211.60422936195496
DLC1.2-b-s2,2.65,20.0,195.47713307120662,372.3636843108009,218.76527347505518
DLC1.2-b-s2,2.7,20.0,201.72413309536415,386.56614604725013,226.07237333883847
DLC1.2-b-s2,2.75,20.0,208.0863585787664,401.12737876804385,233.52779072153845
DLC1.2-b-s2,2.8,20.0,214.56539056679742,416.0539890010794,241.1338059636939
DLC1.2-b-s2,2.85,20.0,221.16282130190433,431.35264561132783,248.89271792705608
DLC1.2-b-s2,2.9,20.0,227.8802541945561,447.0300796285184,256.80684394358934
DLC1.2-b-s2,2.95,20.0,234.71930379428323,463.0930840750546,264.8785197645786
DLC1.2-b-s2,3.0,20.0,241.68159576080112,479.54851379420165,273.11009950985283
DLC1.2-b-s3,0.0,20.0,-9.270285053654915,-20.016120531685168,-10.652183105893265
DLC1.2-b-s3,0.05,20.0,-6.88729613298139,-16.67461710021717,-8.146926489687301
DLC1.2-b-s3,0.1,20.0,-4.448005706268365,-13.209550210709464,-5.576507149185527
DLC1.2-b-s3,0.15,20.0,-1.951415902322895,-9.617480476001628,-2.939592723048634
DLC1.2-b-s3,0.2,20.0,0.6034810282480763,-5.894913656759604,-0.23483447354528675
DLC1.2-b-s3,0.25,20.0,3.217702696800351,-2.038300696519113,2.5391326957789007
DLC1.2-b-s3,0.3,20.0,5.892276560165066,1.955962238201625,5.383690221288351
DLC1.2-b-s3,0.35,20.0,8.628239903922585,6.091533712978814,8.300235859363925
DLC1.2-b-s3,0.4,20.0,11.426639825450602,10.372126975997386,11.290183665487907
DLC1.2-b-s3,0.45,20.0,14.288533216756782,14.801509904238518,14.354963972364665
DLC1.2-b-s3,0.5,20.0,17.214986747108284,19.383504945567065,17.49602336713181
DLC1.2-b-s3,0.55,20.0,20.207076845468364,24.121989056934435,20.714824667715213
DLC1.2-b-s3,0.6,20.0,23.26588968274963,29.020893638902123,24.012846898375038
DLC1.2-b-s3,0.65,20.0,26.392521153896077,34.08420446668379,27.391585264493546
DLC1.2-b-s3,0.7,20.0,29.588076859800804,39.315961617892704,30.852551126647597
DLC1.2-b-s3,0.75,20.0,32.85367208907164,44.72025939717448,34.397271974011275
DLC1.2-b-s3,0.8,20.0,36.19043179965129,50.30124625789498,38.02729139712715
DLC1.2-b-s3,0.85,20.0,39.599490600302325,56.06312472104822,41.74416906008862
DLC1.2-b-s3,0.9,20.0,43.08199273196405,62.01015129153795,45.5494806721674
DLC1.2-b-s3,0.95,20.0,46.639092048991195,68.14663637198355,49.4448179589249
DLC1.2-b-s3,1.0,20.0,50.27195200028001,74.47694417418991,53.43178863283833
DLC1.2-b-s3,1.05,20.0,53.981745610291256,81.00549262841785,57.51201636347585
DLC1.2-b-s3,1.1,20.0,57.76965545997601,87.7367532905834,61.68714074725044
DLC1.2-b-s3,1.15,20.0,61.63687366761206,94.67525124750867,65.95881727678136
DLC1.2-b-s3,1.2,20.0,65.58460186955703,101.82556502034194,70.32871730989056
DLC1.2-b-s3,1.25,20.0,69.61405120092574,109.19232646625846,74.79852803826203
DLC1.2-b-s3,1.3,20.0,73.7264422761965,116.7802206785487,79.36995245578582
DLC1.2-b-s3,1.35,20.0,77.92300516975348,124.5939858851954,84.04470932661314
DLC1.2-b-s3,1.4,20.0,82.20497939637174,132.63841334603637,88.82453315294418
DLC1.2-b-s3,1.45,20.0,86.57361389164745,140.91834724860627,93.71117414256835
DLC1.2-b-s3,1.5,20.0,91.03016699238285,149.4386846027429,98.70639817617976
DLC1.2-b-s3,1.55,20.0,95.57590641692713,158.20437513404585,103.81198677448462
DLC1.2-b-s3,1.6,20.0,100.21210924548139,167.22042117626313,109.02973706512059
DLC1.2-b-s3,1.65,20.0,104.94006190037055,176.4918775626858,114.36146174940424
DLC1.2-b-s3,1.7,20.0,109.76106012628706,186.0238515166209,119.80898906892334
DLC1.2-b-s3,1.75,20.0,114.67640897051203,195.8215025410128,125.37416277198932
DLC1.2-b-s3,1.8,20.0,119.68742276311607,205.89004230727878,131.05884207996436
DLC1.2-b-s3,1.85,20.0,124.79542509714592,216.23473454342204,136.86490165347828
DLC1.2-b-s3,1.9,20.0,130.00174880879953,226.8608949214809,142.79423155854647
DLC1.2-b-s3,1.95,20.0,135.30773595759334,237.7738909443748,148.84873723260358
DLC1.2-b-s3,2.0,20.0,140.7147378065268,248.97914183219552,155.03033945046246
DLC1.2-b-s3,2.05,20.0,146.22411480224537,260.4821184080008,161.34097429021176
DLC1.2-b-s3,2.1,20.0,151.83723655520694,272.28834298315786,167.78259309906184
DLC1.2-b-s3,2.15,20.0,157.55548181985506,284.40338924228354,174.35716245914904
DLC1.2-b-s3,2.2,20.0,163.3802384748011,296.83288212782537,181.0666641533086
DLC1.2-b-s3,2.25,20.0,169.31290350301774,309.58249772432777,187.91309513082345
DLC1.2-b-s3,2.3,20.0,175.35488297204935,322.6579631424232,194.89846747316136
DLC1.2-b-s3,2.35,20.0,181.50759201423875,336.0650564025857,202.02480835970357
DLC1.2-b-s3,2.4,20.0,187.7724548069744,349.80960631868703,209.29416003347637
DLC1.2-b-s3,2.45,20.0,194.15090455296098,363.8974923813862,216.7085797668917
DLC1.2-b-s3,2.5,20.0,200.6443834605161,378.33464464138837,224.27013982750458
DLC1.2-b-s3,2.55,20.0,207.25434272389188,393.1270435926052,231.98092744379068
DLC1.2-b-s3,2.6,20.0,213.98224250362884,408.2807200552449,239.84304477095577
DLC1.2-b-s3,2.65,20.0,220.82955190694068,423.8017550588614,247.85860885677744
DLC1.2-b-s3,2.7,20.0,227.7977489681327,439.6962797253929,256.02975160748895
DLC1.2-b-s3,2.75,20.0,234.8883206290553,455.97047515220925,264.3586197537068
DLC1.2-b-s3,2.8,20.0,242.10276271959748,472.63057229520024,272.84737481641116
DLC1.2-b-s3,2.85,20.0,249.4425799382162,489.6828518519236,281.4981930729791
DLC1.2-b-s3,2.9,20.0,256.9092858325099,507.1336441448351,290.31326552328
DLC1.2-b-s3,2.95,20.0,264.5044027798318,524.9893290046266,299.2947978558326
DLC1.2-b-s3,3.0,20.0,272.2294619679499,543.2563356536834,308.44501041403237
DLC1.2-b-s4,0.0,20.0,-9.55053924359872,-20.02147225241283,-10.903475012686759
DLC1.2-b-s4,0.05,20.0,-7.199391714518333,-16.77832004614076,-8.437992293048191
DLC1.2-b-s4,0.1,20.0,-4.790280996945729,-13.412599273585835,-5.906014830187667
DLC1.2-b-s4,0.15,20.0,-2.32207561306621,-9.920570281916586,-3.306054655176327
DLC1.2-b-s4,0.2,20.0,0.20636963973983402,-6.2984198830048355,-0.6366014826693855
DLC1.2-b-s4,0.25,20.0,2.796213671327741,-2.5422613009216555,2.1038772902010505
DLC1.2-b-s4,0.3,20.0,5.448629080337097,1.3518658651905602,4.916936581450315
DLC1.2-b-s4,0.35,20.0,8.16480213490638,5.387995663766909,7.804153618558796
DLC1.2-b-s4,0.4,20.0,10.945932752595166,9.570235799838889,10.76712792964869
DLC1.2-b-s4,0.45,20.0,13.793234479557892,13.902767631231928,13.807481331682482
DLC1.2-b-s4,0.5,20.0,16.707934469009267,18.3898461527058,16.926857915839697
DLC1.2-b-s4,0.55,20.0,19.69127345901982,23.035799968763637,20.12692403022247
DLC1.2-b-s4,0.6,20.0,22.74450574967972,27.8450312558147,23.409368260034412
DLC1.2-b-s4,0.65,20.0,25.868899179665195,32.822015714340225,26.775901405372583
DLC1.2-b-s4,0.7,20.0,29.06573510224293,37.971302511674175,30.228256456765656
DLC1.2-b-s4,0.75,20.0,32.33630836074488,43.29751421597858,33.7681885685875
DLC1.2-b-s4,0.8,20.0,35.681927263543464,48.80534672196086,37.397475030467774
DLC1.2-b-s4,0.85,20.0,39.10391355855944,54.49956916884795,41.117915236818384
DLC1.2-b-s4,0.9,20.0,42.60360240732797,60.38502385110451,44.93133065458721
DLC1.2-b-s4,0.95,20.0,46.18234235865331,66.46662612235643,48.839564789347854
DLC1.2-b-s4,1.0,20.0,49.84149532187578,72.74936429295093,52.84448314982697
DLC1.2-b-s4,1.05,20.0,53.58243653977694,79.2382995215642,56.94797321096776
DLC1.2-b-s4,1.1,20.0,57.40655456114683,85.93856570124035,61.15194437562303
DLC1.2-b-s4,1.15,20.0,61.31525121303583,92.85536934022858,65.45832793496696
DLC1.2-b-s4,1.2,20.0,65.30994157271223,99.99398943795835,69.86907702770944
DLC1.2-b-s4,1.25,20.0,69.39205393934793,107.3597773564781,74.38616659819579
DLC1.2-b-s4,1.3,20.0,73.56302980544949,114.95815668766403,79.01159335346546
DLC1.2-b-s4,1.35,20.0,77.82432382805564,122.79462311648376,83.74737571934602
DLC1.2-b-s4,1.4,20.0,82.17740379971805,130.87474428058945,88.59555379564854
DLC1.2-b-s4,1.45,20.0,86.62375061928276,139.20415962649523,93.5581893105328
DLC1.2-b-s4,1.5,20.0,91.16485826248899,147.7885802625812,98.63736557410283
DLC1.2-b-s4,1.55,20.0,95.80223375239987,156.63378880915192,103.83518743129261
DLC1.2-b-s4,1.6,20.0,100.53739712968141,165.745639245765,109.15378121409809
DLC1.2-b-s4,1.65,20.0,105.37188142274299,175.13005675603145,114.59529469320829
DLC1.2-b-s4,1.7,20.0,110.30723261775299,184.79303757008245,120.16189702908639
DLC1.2-b-s4,1.75,20.0,115.34500962854194,194.74064880488075,125.8557787225468
