design,DLC,k,eps_UW,eps_DW,eps_Sys
3,DLC4.1-a-y2,0.71,7.0855,7.7027,7.1825
3,DLC4.1-a-y2,0.72,7.2319,7.8906,7.3354
3,DLC4.1-a-y2,0.73,7.3786,8.0791,7.4887
3,DLC4.1-a-y2,0.74,7.5256,8.268,7.6422
3,DLC4.1-a-y2,0.75,7.6728,8.4574,7.7961
3,DLC4.1-a-y2,0.76,7.8203,8.6473,7.9503
3,DLC4.1-a-y2,0.77,7.968,8.8377,8.1047
3,DLC4.1-a-y2,0.78,8.116,9.0285,8.2595
3,DLC4.1-a-y2,0.79,8.2643,9.2199,8.4145
3,DLC4.1-a-y2,0.8,8.4128,9.4118,8.5699
3,DLC4.1-a-y2,0.81,8.5616,9.6042,8.7255
3,DLC4.1-a-y2,0.82,8.7107,9.7971,8.8815
3,DLC4.1-a-y2,0.83,8.8601,9.9905,9.0378
3,DLC4.1-a-y2,0.84,9.0097,10.1844,9.1943
3,DLC4.1-a-y2,0.85,9.1595,10.3788,9.3512
3,DLC4.1-a-y2,0.86,9.3097,10.5737,9.5084
3,DLC4.1-a-y2,0.87,9.4601,10.7691,9.6659
3,DLC4.1-a-y2,0.88,9.6107,10.965,9.8237
3,DLC4.1-a-y2,0.89,9.7617,11.1615,9.9818
3,DLC4.1-a-y2,0.9,9.9129,11.3584,10.1402
3,DLC4.1-a-y2,0.91,10.0644,11.5558,10.2989
3,DLC4.1-a-y2,0.92,10.2161,11.7538,10.4579
3,DLC4.1-a-y2,0.93,10.3681,11.9522,10.6172
3,DLC4.1-a-y2,0.94,10.5204,12.1512,10.7768
3,DLC4.1-a-y2,0.95,10.6729,12.3507,10.9368
3,DLC4.1-a-y2,0.96,10.8258,12.5507,11.097
3,DLC4.1-a-y2,0.97,10.9789,12.7512,11.2576
3,DLC4.1-a-y2,0.98,11.1322,12.9522,11.4184
3,DLC4.1-a-y2,0.99,11.2859,13.1537,11.5796
3,DLC4.1-a-y2,1.0,11.4398,13.3557,11.7411
3,DLC4.1-a-y2,1.01,11.5939,13.5583,11.9029
3,DLC4.1-a-y2,1.02,11.7484,13.7614,12.065
3,DLC4.1-a-y2,1.03,11.9031,13.965,12.2274
3,DLC4.1-a-y2,1.04,12.0581,14.1691,12.3901
3,DLC4.1-a-y2,1.05,12.2134,14.3737,12.5531
3,DLC4.1-a-y2,1.06,12.3689,14.5788,12.7165
3,DLC4.1-a-y2,1.07,12.5247,14.7845,12.8801
3,DLC4.1-a-y2,1.08,12.6808,14.9907,13.0441
3,DLC4.1-a-y2,1.09,12.8371,15.1974,13.2084
3,DLC4.1-a-y2,1.1,12.9938,15.4046,13.373
3,DLC4.1-a-y2,1.11,13.1507,15.6124,13.5379
3,DLC4.1-a-y2,1.12,13.3079,15.8207,13.7031
3,DLC4.1-a-y2,1.13,13.4653,16.0295,13.8687
3,DLC4.1-a-y2,1.14,13.6231,16.2388,14.0345
3,DLC4.1-a-y2,1.15,13.7811,16.4486,14.2007
3,DLC4.1-a-y2,1.16,13.9394,16.659,14.3672
3,DLC4.1-a-y2,1.17,14.0979,16.8699,14.534
3,DLC4.1-a-y2,1.18,14.2568,17.0814,14.7011
3,DLC4.1-a-y2,1.19,14.4159,17.2933,14.8686
3,DLC4.1-a-y2,1.2,14.5753,17.5058,15.0363
3,DLC4.1-a-y2,1.21,14.7349,17.7189,15.2044
3,DLC4.1-a-y2,1.22,14.8949,17.9324,15.3728
3,DLC4.1-a-y2,1.23,15.0551,18.1465,15.5415
3,DLC4.1-a-y2,1.24,15.2156,18.3611,15.7106
3,DLC4.1-a-y2,1.25,15.3764,18.5763,15.8799
3,DLC4.1-a-y2,1.26,15.5375,18.792,16.0496
3,DLC4.1-a-y2,1.27,15.6988,19.0082,16.2196
3,DLC4.1-a-y2,1.28,15.8605,19.225,16.3899
3,DLC4.1-a-y2,1.29,16.0224,19.4423,16.5605
3,DLC4.1-a-y2,1.3,16.1846,19.6601,16.7315
3,DLC4.1-a-y2,1.31,16.347,19.8785,16.9028
3,DLC4.1-a-y2,1.32,16.5098,20.0974,17.0744
3,DLC4.1-a-y2,1.33,16.6728,20.3169,17.2463
3,DLC4.1-a-y2,1.34,16.8361,20.5369,17.4185
3,DLC4.1-a-y2,1.35,16.9997,20.7574,17.5911
3,DLC4.1-a-y2,1.36,17.1636,20.9785,17.764
3,DLC4.1-a-y2,1.37,17.3278,21.2001,17.9372
3,DLC4.1-a-y2,1.38,17.4922,21.4223,18.1108
3,DLC4.1-a-y2,1.39,17.657,21.645,18.2847
3,DLC4.1-a-y2,1.4,17.822,21.8683,18.4589
3,DLC4.1-a-y2,1.41,17.9873,22.0921,18.6334
3,DLC4.1-a-y2,1.42,18.1529,22.3164,18.8082
3,DLC4.1-a-y2,1.43,18.3187,22.5413,18.9834
3,DLC4.1-a-y2,1.44,18.4849,22.7668,19.1589
3,DLC4.1-a-y2,1.45,18.6513,22.9928,19.3348
3,DLC4.1-a-y2,1.46,18.8181,23.2193,19.5109
3,DLC4.1-a-y2,1.47,18.9851,23.4464,19.6874
3,DLC4.1-a-y2,1.48,19.1524,23.6741,19.8642
3,DLC4.1-a-y2,1.49,19.32,23.9023,20.0414
3,DLC4.1-a-y2,1.5,19.4878,24.1311,20.2189
3,DLC4.1-a-y2,1.51,19.656,24.3604,20.3967
3,DLC4.1-a-y2,1.52,19.8245,24.5902,20.5748
3,DLC4.1-a-y2,1.53,19.9932,24.8207,20.7533
3,DLC4.1-a-y2,1.54,20.1622,25.0517,20.9321
3,DLC4.1-a-y2,1.55,20.3315,25.2832,21.1112
3,DLC4.1-a-y2,1.56,20.5012,25.5153,21.2907
3,DLC4.1-a-y2,1.57,20.6711,25.748,21.4705
3,DLC4.1-a-y2,1.58,20.8412,25.9812,21.6506
3,DLC4.1-a-y2,1.59,21.0117,26.215,21.8311
3,DLC4.1-a-y2,1.6,21.1825,26.4493,22.0119
3,DLC4.1-a-y2,1.61,21.3536,26.6842,22.193
3,DLC4.1-a-y2,1.62,21.5249,26.9197,22.3745
3,DLC4.1-a-y2,1.63,21.6966,27.1557,22.5563
3,DLC4.1-a-y2,1.64,21.8685,27.3923,22.7384
3,DLC4.1-a-y2,1.65,22.0407,27.6295,22.9209
3,DLC4.1-a-y2,1.66,22.2133,27.8672,23.1037
3,DLC4.1-a-y2,1.67,22.3861,28.1055,23.2869
3,DLC4.1-a-y2,1.68,22.5592,28.3444,23.4704
3,DLC4.1-a-y2,1.69,22.7326,28.5838,23.6542
3,DLC4.1-a-y2,1.7,22.9063,28.8239,23.8384
3,DLC4.1-a-y2,1.71,23.0803,29.0644,24.0229
3,DLC4.1-a-y2,1.72,23.2546,29.3056,24.2077
3,DLC4.1-a-y2,1.73,23.4292,29.5473,24.3929
3,DLC4.1-a-y2,1.74,23.604,29.7896,24.5784
3,DLC4.1-a-y2,1.75,23.7792,30.0325,24.7643
3,DLC4.1-a-y2,1.76,23.9547,30.2759,24.9505
3,DLC4.1-a-y2,1.77,24.1305,30.52,25.137
3,DLC4.1-a-y2,1.78,24.3065,30.7646,25.3239
3,DLC4.1-a-y2,1.79,24.4829,31.0097,25.5112
3,DLC4.1-a-y2,1.8,24.6595,31.2555,25.6987
3,DLC4.1-a-y2,1.81,24.8365,31.5018,25.8867
3,DLC4.1-a-y2,1.82,25.0138,31.7488,26.0749
3,DLC4.1-a-y2,1.83,25.1913,31.9963,26.2635
3,DLC4.1-a-y2,1.84,25.3692,32.2443,26.4525
3,DLC4.1-a-y2,1.85,25.5473,32.493,26.6418
3,DLC4.1-a-y2,1.86,25.7258,32.7423,26.8314
3,DLC4.1-a-y2,1.87,25.9045,32.9921,27.0214
3,DLC4.1-a-y2,1.88,26.0836,33.2425,27.2117
3,DLC4.1-a-y2,1.89,26.263,33.4935,27.4024
3,DLC4.1-a-y2,1.9,26.4426,33.7451,27.5934
3,DLC4.1-a-y2,1.91,26.6226,33.9973,27.7848
3,DLC4.1-a-y2,1.92,26.8028,34.25,27.9765
3,DLC4.1-a-y2,1.93,26.9834,34.5034,28.1686
3,DLC4.1-a-y2,1.94,27.1643,34.7574,28.361
3,DLC4.1-a-y2,1.95,27.3454,35.0119,28.5537
3,DLC4.1-a-y2,1.96,27.5269,35.267,28.7469
3,DLC4.1-a-y2,1.97,27.7087,35.5227,28.9403
3,DLC4.1-a-y2,1.98,27.8908,35.7791,29.1341
3,DLC4.1-a-y2,1.99,28.0732,36.036,29.3283
3,DLC4.1-a-y2,2.0,28.2559,36.2935,29.5228
3,DLC4.1-a-y2,2.01,28.4388,36.5516,29.7177
3,DLC4.1-a-y2,2.02,28.6221,36.8103,29.9129
3,DLC4.1-a-y2,2.03,28.8058,37.0696,30.1085
3,DLC4.1-a-y2,2.04,28.9897,37.3295,30.3044
3,DLC4.1-a-y2,2.05,29.1739,37.59,30.5007
3,DLC4.1-a-y2,2.06,29.3584,37.8511,30.6973
3,DLC4.1-a-y2,2.07,29.5432,38.1128,30.8943
3,DLC4.1-a-y2,2.08,29.7284,38.3751,31.0916
3,DLC4.1-a-y2,2.09,29.9138,38.638,31.2893
3,DLC4.1-a-y2,2.1,30.0996,38.9015,31.4874
3,DLC4.1-a-y2,2.11,30.2857,39.1656,31.6858
3,DLC4.1-a-y2,2.12,30.472,39.4304,31.8845
3,DLC4.1-a-y2,2.13,30.6587,39.6957,32.0837
3,DLC4.1-a-y2,2.14,30.8457,39.9616,32.2831
3,DLC4.1-a-y2,2.15,31.033,40.2282,32.483
3,DLC4.1-a-y2,2.16,31.2206,40.4953,32.6832
3,DLC4.1-a-y2,2.17,31.4085,40.7631,32.8837
3,DLC4.1-a-y2,2.18,31.5968,41.0315,33.0846
3,DLC4.1-a-y2,2.19,31.7853,41.3005,33.2859
3,DLC4.1-a-y2,2.2,31.9742,41.5701,33.4875
3,DLC4.1-a-y2,2.21,32.1634,41.8403,33.6895
3,DLC4.1-a-y2,2.22,32.3528,42.1111,33.8919
3,DLC4.1-a-y2,2.23,32.5426,42.3826,34.0946
3,DLC4.1-a-y2,2.24,32.7327,42.6546,34.2977
3,DLC4.1-a-y2,2.25,32.9232,42.9273,34.5011
3,DLC4.1-a-y2,2.26,33.1139,43.2006,34.7049
3,DLC4.1-a-y2,2.27,33.305,43.4745,34.9091
3,DLC4.1-a-y2,2.28,33.4963,43.7491,35.1136
3,DLC4.1-a-y2,2.29,33.688,44.0242,35.3185
3,DLC4.1-a-y2,2.3,33.88,44.3,35.5237
3,DLC4.1-a-y2,2.31,34.0723,44.5764,35.7293
3,DLC4.1-a-y2,2.32,34.2649,44.8534,35.9353
3,DLC4.1-a-y2,2.33,34.4579,45.1311,36.1417
3,DLC4.1-a-y2,2.34,34.6511,45.4094,36.3484
3,DLC4.1-a-y2,2.35,34.8447,45.6883,36.5555
3,DLC4.1-a-y2,2.36,35.0386,45.9678,36.7629
3,DLC4.1-a-y2,2.37,35.2328,46.248,36.9707
3,DLC4.1-a-y2,2.38,35.4274,46.5288,37.1789
3,DLC4.1-a-y2,2.39,35.6222,46.8102,37.3875
3,DLC4.1-a-y2,2.4,35.8174,47.0922,37.5964
3,DLC4.1-a-y2,2.41,36.0129,47.3749,37.8057
3,DLC4.1-a-y2,2.42,36.2087,47.6582,38.0154
3,DLC4.1-a-y2,2.43,36.4048,47.9422,38.2254
3,DLC4.1-a-y2,2.44,36.6013,48.2268,38.4358
3,DLC4.1-a-y2,2.45,36.798,48.512,38.6466
3,DLC4.1-a-y2,2.46,36.9951,48.7978,38.8577
3,DLC4.1-a-y2,2.47,37.1925,49.0843,39.0692
3,DLC4.1-a-y2,2.48,37.3903,49.3715,39.2811
3,DLC4.1-a-y2,2.49,37.5883,49.6592,39.4934
3,DLC4.1-a-y2,2.5,37.7867,49.9476,39.706
3,DLC4.1-a-y2,2.51,37.9854,50.2367,39.919
3,DLC4.1-a-y2,2.52,38.1844,50.5264,40.1324
3,DLC4.1-a-y2,2.53,38.3838,50.8167,40.3462
3,DLC4.1-a-y2,2.54,38.5834,51.1077,40.5603
3,DLC4.1-a-y2,2.55,38.7834,51.3993,40.7748
3,DLC4.1-a-y2,2.56,38.9838,51.6916,40.9897
3,DLC4.1-a-y2,2.57,39.1844,51.9845,41.205
3,DLC4.1-a-y2,2.58,39.3854,52.2781,41.4206
3,DLC4.1-a-y2,2.59,39.5867,52.5723,41.6367
3,DLC4.1-a-y2,2.6,39.7883,52.8671,41.853
3,DLC4.1-a-y2,2.61,39.9903,53.1626,42.0698
3,DLC4.1-a-y2,2.62,40.1925,53.4588,42.287
3,DLC4.1-a-y2,2.63,40.3951,53.7556,42.5045
3,DLC4.1-a-y2,2.64,40.5981,54.0531,42.7224
3,DLC4.1-a-y2,2.65,40.8013,54.3512,42.9407
3,DLC4.1-a-y2,2.66,41.0049,54.65,43.1594
3,DLC4.1-a-y2,2.67,41.2088,54.9494,43.3784
3,DLC4.1-a-y2,2.68,41.4131,55.2495,43.5979
3,DLC4.1-a-y2,2.69,41.6177,55.5502,43.8177
3,DLC4.1-a-y2,2.7,41.8226,55.8516,44.0379
3,DLC4.1-a-y2,2.71,42.0278,56.1537,44.2585
3,DLC4.1-a-y2,2.72,42.2334,56.4564,44.4795
3,DLC4.1-a-y2,2.73,42.4393,56.7598,44.7008
3,DLC4.1-a-y2,2.74,42.6455,57.0638,44.9226
3,DLC4.1-a-y2,2.75,42.8521,57.3685,45.1447
3,DLC4.1-a-y2,2.76,43.059,57.6739,45.3672
3,DLC4.1-a-y2,2.77,43.2662,57.98,45.5901
3,DLC4.1-a-y2,2.78,43.4737,58.2867,45.8134
3,DLC4.1-a-y2,2.79,43.6816,58.594,46.037
3,DLC4.1-a-y2,2.8,43.8899,58.9021,46.2611
3,DLC4.1-a-y2,2.81,44.0984,59.2108,46.4855
3,DLC4.1-a-y2,2.82,44.3073,59.5201,46.7103
3,DLC4.1-a-y2,2.83,44.5165,59.8302,46.9356
3,DLC4.1-a-y2,2.84,44.7261,60.1409,47.1612
3,DLC4.1-a-y2,2.85,44.936,60.4523,47.3872
3,DLC4.1-a-y2,2.86,45.1462,60.7644,47.6136
3,DLC4.1-a-y2,2.87,45.3568,61.0771,47.8403
3,DLC4.1-a-y2,2.88,45.5677,61.3905,48.0675
3,DLC4.1-a-y2,2.89,45.779,61.7046,48.2951
3,DLC4.1-a-y2,2.9,45.9905,62.0194,48.523
3,DLC4.1-a-y2,2.91,46.2025,62.3348,48.7514
3,DLC4.1-a-y2,2.92,46.4147,62.6509,48.9801
3,DLC4.1-a-y2,2.93,46.6273,62.9677,49.2092
3,DLC4.1-a-y2,2.94,46.8402,63.2852,49.4387
3,DLC4.1-a-y2,2.95,47.0535,63.6034,49.6687
3,DLC4.1-a-y2,2.96,47.2671,63.9222,49.899
3,DLC4.1-a-y2,2.97,47.4811,64.2418,50.1297
3,DLC4.1-a-y2,2.98,47.6954,64.562,50.3608
3,DLC4.1-a-y2,2.99,47.91,64.8829,50.5923
3,DLC4.1-a-y2,3.0,48.125,65.2045,50.8242
3,DLC4.1-a-y3,0.0,-2.608,-4.2689,-2.8694
3,DLC4.1-a-y3,0.01,-2.4795,-4.1149,-2.7368
3,DLC4.1-a-y3,0.02,-2.3508,-3.9605,-2.6041
3,DLC4.1-a-y3,0.03,-2.2218,-3.8056,-2.471
3,DLC4.1-a-y3,0.04,-2.0926,-3.6504,-2.3377
3,DLC4.1-a-y3,0.05,-1.9632,-3.4947,-2.2042
3,DLC4.1-a-y3,0.06,-1.8335,-3.3386,-2.0703
3,DLC4.1-a-y3,0.07,-1.7036,-3.1821,-1.9363
3,DLC4.1-a-y3,0.08,-1.5735,-3.0251,-1.8019
3,DLC4.1-a-y3,0.09,-1.4431,-2.8678,-1.6673
3,DLC4.1-a-y3,0.1,-1.3125,-2.71,-1.5325
3,DLC4.1-a-y3,0.11,-1.1817,-2.5517,-1.3973
3,DLC4.1-a-y3,0.12,-1.0507,-2.3931,-1.2619
3,DLC4.1-a-y3,0.13,-0.9194,-2.234,-1.1263
3,DLC4.1-a-y3,0.14,-0.7878,-2.0745,-0.9904
3,DLC4.1-a-y3,0.15,-0.6561,-1.9146,-0.8542
3,DLC4.1-a-y3,0.16,-0.5241,-1.7542,-0.7177
3,DLC4.1-a-y3,0.17,-0.3919,-1.5935,-0.581
3,DLC4.1-a-y3,0.18,-0.2594,-1.4322,-0.444
3,DLC4.1-a-y3,0.19,-0.1267,-1.2706,-0.3068
3,DLC4.1-a-y3,0.2,0.0062,-1.1085,-0.1693
3,DLC4.1-a-y3,0.21,0.1393,-0.946,-0.0315
3,DLC4.1-a-y3,0.22,0.2727,-0.7831,0.1065
3,DLC4.1-a-y3,0.23,0.4064,-0.6197,0.2448
3,DLC4.1-a-y3,0.24,0.5402,-0.4559,0.3834
3,DLC4.1-a-y3,0.25,0.6743,-0.2917,0.5223
3,DLC4.1-a-y3,0.26,0.8087,-0.127,0.6614
3,DLC4.1-a-y3,0.27,0.9432,0.0381,0.8007
3,DLC4.1-a-y3,0.28,1.078,0.2036,0.9404
3,DLC4.1-a-y3,0.29,1.2131,0.3696,1.0803
3,DLC4.1-a-y3,0.3,1.3484,0.536,1.2205
3,DLC4.1-a-y3,0.31,1.4839,0.7028,1.3609
3,DLC4.1-a-y3,0.32,1.6197,0.8701,1.5017
3,DLC4.1-a-y3,0.33,1.7557,1.0379,1.6427
3,DLC4.1-a-y3,0.34,1.8919,1.206,1.7839
3,DLC4.1-a-y3,0.35,2.0284,1.3746,1.9255
3,DLC4.1-a-y3,0.36,2.1651,1.5437,2.0673
3,DLC4.1-a-y3,0.37,2.3021,1.7132,2.2093
3,DLC4.1-a-y3,0.38,2.4392,1.8831,2.3517
3,DLC4.1-a-y3,0.39,2.5767,2.0534,2.4943
3,DLC4.1-a-y3,0.4,2.7144,2.2243,2.6372
3,DLC4.1-a-y3,0.41,2.8523,2.3955,2.7804
3,DLC4.1-a-y3,0.42,2.9904,2.5672,2.9238
3,DLC4.1-a-y3,0.43,3.1288,2.7394,3.0675
3,DLC4.1-a-y3,0.44,3.2675,2.9119,3.2115
3,DLC4.1-a-y3,0.45,3.4064,3.085,3.3557
3,DLC4.1-a-y3,0.46,3.5455,3.2585,3.5003
3,DLC4.1-a-y3,0.47,3.6848,3.4324,3.6451
3,DLC4.1-a-y3,0.48,3.8244,3.6068,3.7902
3,DLC4.1-a-y3,0.49,3.9643,3.7816,3.9355
3,DLC4.1-a-y3,0.5,4.1044,3.9569,4.0812
3,DLC4.1-a-y3,0.51,4.2447,4.1326,4.2271
3,DLC4.1-a-y3,0.52,4.3853,4.3088,4.3733
3,DLC4.1-a-y3,0.53,4.5261,4.4854,4.5197
3,DLC4.1-a-y3,0.54,4.6672,4.6625,4.6665
3,DLC4.1-a-y3,0.55,4.8085,4.84,4.8135
3,DLC4.1-a-y3,0.56,4.9501,5.018,4.9608
3,DLC4.1-a-y3,0.57,5.0919,5.1965,5.1083
3,DLC4.1-a-y3,0.58,5.2339,5.3754,5.2562
3,DLC4.1-a-y3,0.59,5.3762,5.5547,5.4043
3,DLC4.1-a-y3,0.6,5.5188,5.7345,5.5527
3,DLC4.1-a-y3,0.61,5.6615,5.9148,5.7014
3,DLC4.1-a-y3,0.62,5.8046,6.0955,5.8504
3,DLC4.1-a-y3,0.63,5.9479,6.2767,5.9997
3,DLC4.1-a-y3,0.64,6.0914,6.4583,6.1492
3,DLC4.1-a-y3,0.65,6.2352,6.6404,6.299
3,DLC4.1-a-y3,0.66,6.3792,6.823,6.4491
3,DLC4.1-a-y3,0.67,6.5234,7.006,6.5995
3,DLC4.1-a-y3,0.68,6.668,7.1895,6.7501
3,DLC4.1-a-y3,0.69,6.8127,7.3734,6.9011
3,DLC4.1-a-y3,0.7,6.9577,7.5578,7.0523
3,DLC4.1-a-y3,0.71,7.103,7.7427,7.2038
3,DLC4.1-a-y3,0.72,7.2485,7.928,7.3556
3,DLC4.1-a-y3,0.73,7.3943,8.1138,7.5077
3,DLC4.1-a-y3,0.74,7.5403,8.3001,7.66
3,DLC4.1-a-y3,0.75,7.6866,8.4868,7.8127
3,DLC4.1-a-y3,0.76,7.8331,8.674,7.9656
3,DLC4.1-a-y3,0.77,7.9798,8.8617,8.1188
3,DLC4.1-a-y3,0.78,8.1269,9.0498,8.2723
3,DLC4.1-a-y3,0.79,8.2741,9.2384,8.4261
3,DLC4.1-a-y3,0.8,8.4216,9.4275,8.5801
3,DLC4.1-a-y3,0.81,8.5694,9.617,8.7345
3,DLC4.1-a-y3,0.82,8.7174,9.807,8.8891
3,DLC4.1-a-y3,0.83,8.8657,9.9975,9.0441
3,DLC4.1-a-y3,0.84,9.0143,10.1885,9.1993
3,DLC4.1-a-y3,0.85,9.163,10.3799,9.3548
3,DLC4.1-a-y3,0.86,9.3121,10.5718,9.5106
3,DLC4.1-a-y3,0.87,9.4614,10.7642,9.6667
3,DLC4.1-a-y3,0.88,9.6109,10.957,9.823
3,DLC4.1-a-y3,0.89,9.7607,11.1503,9.9797
3,DLC4.1-a-y3,0.9,9.9108,11.3441,10.1367
3,DLC4.1-a-y3,0.91,10.0611,11.5384,10.2939
3,DLC4.1-a-y3,0.92,10.2116,11.7332,10.4514
3,DLC4.1-a-y3,0.93,10.3624,11.9284,10.6093
3,DLC4.1-a-y3,0.94,10.5135,12.1241,10.7674
3,DLC4.1-a-y3,0.95,10.6648,12.3203,10.9258
3,DLC4.1-a-y3,0.96,10.8164,12.517,11.0845
3,DLC4.1-a-y3,0.97,10.9683,12.7141,11.2435
3,DLC4.1-a-y3,0.98,11.1204,12.9118,11.4028
3,DLC4.1-a-y3,0.99,11.2727,13.1099,11.5623
3,DLC4.1-a-y3,1.0,11.4254,13.3085,11.7222
3,DLC4.1-a-y3,1.01,11.5782,13.5076,11.8824
3,DLC4.1-a-y3,1.02,11.7314,13.7071,12.0428
3,DLC4.1-a-y3,1.03,11.8847,13.9072,12.2036
3,DLC4.1-a-y3,1.04,12.0384,14.1077,12.3646
3,DLC4.1-a-y3,1.05,12.1923,14.3088,12.526
3,DLC4.1-a-y3,1.06,12.3465,14.5103,12.6876
3,DLC4.1-a-y3,1.07,12.5009,14.7123,12.8495
3,DLC4.1-a-y3,1.08,12.6556,14.9148,13.0118
3,DLC4.1-a-y3,1.09,12.8105,15.1178,13.1743
3,DLC4.1-a-y3,1.1,12.9657,15.3212,13.3371
3,DLC4.1-a-y3,1.11,13.1212,15.5252,13.5003
3,DLC4.1-a-y3,1.12,13.2769,15.7296,13.6637
3,DLC4.1-a-y3,1.13,13.4329,15.9346,13.8274
3,DLC4.1-a-y3,1.14,13.5892,16.14,13.9914
3,DLC4.1-a-y3,1.15,13.7457,16.346,14.1557
3,DLC4.1-a-y3,1.16,13.9025,16.5524,14.3203
3,DLC4.1-a-y3,1.17,14.0595,16.7593,14.4853
3,DLC4.1-a-y3,1.18,14.2168,16.9667,14.6505
3,DLC4.1-a-y3,1.19,14.3744,17.1747,14.816
3,DLC4.1-a-y3,1.2,14.5322,17.3831,14.9818
3,DLC4.1-a-y3,1.21,14.6903,17.592,15.1479
3,DLC4.1-a-y3,1.22,14.8487,17.8014,15.3143
3,DLC4.1-a-y3,1.23,15.0073,18.0113,15.4811
3,DLC4.1-a-y3,1.24,15.1662,18.2217,15.6481
3,DLC4.1-a-y3,1.25,15.3253,18.4326,15.8154
3,DLC4.1-a-y3,1.26,15.4848,18.644,15.983
3,DLC4.1-a-y3,1.27,15.6444,18.856,16.151
3,DLC4.1-a-y3,1.28,15.8044,19.0684,16.3192
3,DLC4.1-a-y3,1.29,15.9646,19.2813,16.4878
3,DLC4.1-a-y3,1.3,16.1251,19.4947,16.6566
3,DLC4.1-a-y3,1.31,16.2859,19.7087,16.8258
3,DLC4.1-a-y3,1.32,16.4469,19.9231,16.9952
3,DLC4.1-a-y3,1.33,16.6082,20.138,17.165
3,DLC4.1-a-y3,1.34,16.7697,20.3535,17.335
3,DLC4.1-a-y3,1.35,16.9315,20.5695,17.5054
3,DLC4.1-a-y3,1.36,17.0936,20.7859,17.6761
3,DLC4.1-a-y3,1.37,17.256,21.0029,17.8471
3,DLC4.1-a-y3,1.38,17.4186,21.2204,18.0184
3,DLC4.1-a-y3,1.39,17.5815,21.4384,18.19
3,DLC4.1-a-y3,1.4,17.7447,21.6569,18.3619
3,DLC4.1-a-y3,1.41,17.9081,21.8759,18.5341
3,DLC4.1-a-y3,1.42,18.0718,22.0955,18.7066
3,DLC4.1-a-y3,1.43,18.2358,22.3155,18.8795
3,DLC4.1-a-y3,1.44,18.4,22.5361,19.0526
3,DLC4.1-a-y3,1.45,18.5646,22.7572,19.2261
3,DLC4.1-a-y3,1.46,18.7294,22.9788,19.3999
3,DLC4.1-a-y3,1.47,18.8944,23.2009,19.5739
3,DLC4.1-a-y3,1.48,19.0598,23.4235,19.7483
3,DLC4.1-a-y3,1.49,19.2254,23.6467,19.923
3,DLC4.1-a-y3,1.5,19.3912,23.8703,20.0981
3,DLC4.1-a-y3,1.51,19.5574,24.0945,20.2734
3,DLC4.1-a-y3,1.52,19.7238,24.3193,20.449
3,DLC4.1-a-y3,1.53,19.8905,24.5445,20.625
3,DLC4.1-a-y3,1.54,20.0575,24.7702,20.8013
3,DLC4.1-a-y3,1.55,20.2248,24.9965,20.9778
3,DLC4.1-a-y3,1.56,20.3923,25.2233,21.1547
3,DLC4.1-a-y3,1.57,20.5601,25.4507,21.3319
3,DLC4.1-a-y3,1.58,20.7282,25.6785,21.5095
3,DLC4.1-a-y3,1.59,20.8965,25.9069,21.6873
3,DLC4.1-a-y3,1.6,21.0651,26.1358,21.8655
3,DLC4.1-a-y3,1.61,21.234,26.3652,22.0439
3,DLC4.1-a-y3,1.62,21.4032,26.5952,22.2227
3,DLC4.1-a-y3,1.63,21.5727,26.8257,22.4018
3,DLC4.1-a-y3,1.64,21.7424,27.0567,22.5813
3,DLC4.1-a-y3,1.65,21.9124,27.2883,22.761
3,DLC4.1-a-y3,1.66,22.0827,27.5203,22.9411
3,DLC4.1-a-y3,1.67,22.2533,27.753,23.1215
3,DLC4.1-a-y3,1.68,22.4241,27.9861,23.3022
3,DLC4.1-a-y3,1.69,22.5952,28.2198,23.4832
3,DLC4.1-a-y3,1.7,22.7666,28.454,23.6645
3,DLC4.1-a-y3,1.71,22.9383,28.6888,23.8462
3,DLC4.1-a-y3,1.72,23.1103,28.924,24.0282
3,DLC4.1-a-y3,1.73,23.2825,29.1599,24.2105
3,DLC4.1-a-y3,1.74,23.455,29.3962,24.3931
3,DLC4.1-a-y3,1.75,23.6278,29.6331,24.576
3,DLC4.1-a-y3,1.76,23.8009,29.8706,24.7593
3,DLC4.1-a-y3,1.77,23.9743,30.1085,24.9429
3,DLC4.1-a-y3,1.78,24.1479,30.3471,25.1268
3,DLC4.1-a-y3,1.79,24.3219,30.5861,25.311
3,DLC4.1-a-y3,1.8,24.4961,30.8257,25.4956
3,DLC4.1-a-y3,1.81,24.6706,31.0659,25.6805
3,DLC4.1-a-y3,1.82,24.8453,31.3065,25.8657
3,DLC4.1-a-y3,1.83,25.0204,31.5478,26.0512
3,DLC4.1-a-y3,1.84,25.1957,31.7896,26.2371
3,DLC4.1-a-y3,1.85,25.3714,32.0319,26.4233
3,DLC4.1-a-y3,1.86,25.5473,32.2748,26.6098
3,DLC4.1-a-y3,1.87,25.7235,32.5182,26.7966
3,DLC4.1-a-y3,1.88,25.9,32.7621,26.9838
3,DLC4.1-a-y3,1.89,26.0767,33.0066,27.1713
3,DLC4.1-a-y3,1.9,26.2538,33.2517,27.3591
3,DLC4.1-a-y3,1.91,26.4311,33.4973,27.5472
3,DLC4.1-a-y3,1.92,26.6087,33.7435,27.7357
3,DLC4.1-a-y3,1.93,26.7866,33.9902,27.9245
